Accession,log2_foldchange,foldchange,AveExpr,t,p_value,adj_p_value,q_value,B,description,exp_q-value_combined,sum_pep_score,coverage_percent,num_peptides,num_psms,num_unique_peptides,num_aas,mw_kda,calc_pi,biological_process,cellular_component,molecular_function,entrez_gene_id,ensembl_gene_id,gene_symbol,reactome_pathways,wikipathways
Q9D6W8,0.011733028796641065,1.0081658761968617,18.194917653160577,0.08513084936013038,0.9331511979462173,0.9997218336504108,0.9997218336504108,-4.775545092757119,BLOC-1-related complex subunit 6 OS=Mus musculus OX=10090 GN=Borcs6 PE=1 SV=1,0.005,2.454,3,1,2,1,360,38,5.34,other biological processes,other membranes;cytosol;other cytoplasmic organelle,other molecular function,71923,ENSMUSG00000045176,Borcs6,NA,NA
P0C027,0.011682896131588905,1.0081308437314997,19.792866805533805,0.07081933328922614,0.9443219170151882,0.9997218336504108,0.9997218336504108,-4.775907182619708,Diphosphoinositol polyphosphate phosphohydrolase 3-alpha OS=Mus musculus OX=10090 GN=Nudt10 PE=1 SV=1,0,29.276,29,4,23,4,164,18.6,5.69,other metabolic processes,cytosol;nucleus;other cell component,other molecular function,102954; 58242,ENSMUSG00000073293; ENSMUSG00000073295,Nudt10,Synthesis of pyrophosphates in the cytosol,NA
Q99N96,-0.011623993811188171,-1.0080896846285092,21.719138207554426,-0.07015933098467754,0.9448399080023813,0.9997218336504108,0.9997218336504108,-4.775922130514611,"39S ribosomal protein L1, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl1 PE=1 SV=2",0,48.542,26,7,30,6,336,37.6,8.72,protein metabolism;RNA metabolism OR transcription;other metabolic processes,cytosol;mitochondrion;translational apparatus,nucleic acid binding activity;other molecular function,94061,ENSMUSG00000029486,Mrpl1,Mitochondrial translation elongation; Mitochondrial translation termination,NA
Q99JZ4,-0.011610081176652187,-1.0080799631590798,22.234244893869846,-0.07100583236332368,0.944175551176602,0.9997218336504108,0.9997218336504108,-4.775902933404471,GTP-binding protein SAR1a OS=Mus musculus OX=10090 GN=Sar1a PE=1 SV=1,0,46.29,29,4,31,3,198,22.4,6.68,cell organization and biogenesis;transport,other membranes;ER/Golgi,other molecular function,20224,ENSMUSG00000020088,Sar1a,NA,NA
O08795,-0.011569202786468225,-1.0080513998791838,26.21042899403946,-0.09927279275316622,0.9220181740867439,0.9997218336504108,0.9997218336504108,-4.775129862887668,Glucosidase 2 subunit beta OS=Mus musculus OX=10090 GN=Prkcsh PE=1 SV=1,0,74.127,23,10,61,10,521,58.8,4.46,protein metabolism;other metabolic processes;developmental processes;other biological processes,ER/Golgi;other cell component,nucleic acid binding activity;other molecular function,19089,ENSMUSG00000003402,Prkcsh,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation,NA
P48962,-0.01149250846972194,-1.0079978128380984,30.001551857756976,-0.11250113715454421,0.9116703600055678,0.9997218336504108,0.9997218336504108,-4.774680080669241,ADP/ATP translocase 1 OS=Mus musculus OX=10090 GN=Slc25a4 PE=1 SV=4,0,233.858,48,19,1175,7,298,32.9,9.72,cell organization and biogenesis;transport;other biological processes,other membranes;mitochondrion,transporter activity;other molecular function,11739,ENSMUSG00000031633,Slc25a4,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,Electron Transport Chain; mRNA processing
P49443,-0.011479921571059037,-1.007989018525637,22.313142185118142,-0.06931426035051692,0.9455031834731114,0.9997218336504108,0.9997218336504108,-4.77594106574076,Protein phosphatase 1A OS=Mus musculus OX=10090 GN=Ppm1a PE=1 SV=1,0,72.662,22,9,59,7,382,42.4,5.36,protein metabolism;other metabolic processes;other biological processes,plasma membrane;other membranes;cytosol;nucleus;other cell component,other molecular function,19042,ENSMUSG00000021096,Ppm1a,Downregulation of SMAD2/3:SMAD4 transcriptional activity; Energy dependent regulation of mTOR by LKB1-AMPK,MAPK signaling pathway
A0A0R4J049,-0.01143764672615788,-1.007959482169105,19.80702174515045,-0.07848171223325653,0.9383101673955566,0.9997218336504108,0.9997218336504108,-4.775723409329913,Protein arginine N-methyltransferase 5 OS=Mus musculus OX=10090 GN=Prmt5 PE=1 SV=1,0,32.404,8,4,8,1,637,72.7,6.34,cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;developmental processes;other biological processes,cytosol;ER/Golgi;nucleus;other cell component,nucleic acid binding activity;other molecular function,27374,ENSMUSG00000023110,Prmt5,NA,NA
A0A0N4SW94,-0.011430527908760979,-1.0079545085179935,21.738757700979733,-0.08583686619970929,0.9325430428071994,0.9997218336504108,0.9997218336504108,-4.775529282178905,Myeloid-associated differentiation marker (Fragment) OS=Mus musculus OX=10090 GN=Myadm PE=1 SV=1,0,32.936,42,3,15,3,81,8.6,8.38,NA,other membranes,NA,NA,ENSMUSG00000068566,Myadm,NA,NA
Q61937,-0.011429870354099592,-1.0079540491104155,19.3321882570874,-0.07278055847629743,0.9427828362255517,0.9997218336504108,0.9997218336504108,-4.775861939232594,Nucleophosmin OS=Mus musculus OX=10090 GN=Npm1 PE=1 SV=1,0,26.753,14,3,17,3,292,32.5,4.77,cell cycle OR cell proliferation;cell organization and biogenesis;DNA metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;transport;other biological processes,cytosol;cytoskeleton;translational apparatus;nucleus;other cell component,enzyme regulator activity;translation activity;nucleic acid binding activity;other molecular function,18148,ENSMUSG00000057113,Npm1,SUMOylation of transcription cofactors; Deposition of new CENPA-containing nucleosomes at the centromere; TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation; TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,mRNA processing
D6RDB5,-0.011427359945720639,-1.0079522951887498,19.444462308633604,-0.058955060351882846,0.9536370486488996,0.9997218336504108,0.9997218336504108,-4.776154549124095,Rho GTPase-activating protein 23 OS=Mus musculus OX=10090 GN=Arhgap23 PE=1 SV=1,0,24.451,6,3,22,2,634,70.2,7.85,signal transduction;other biological processes,NA,enzyme regulator activity,NA,ENSMUSG00000049807,Arhgap23,NA,NA
Q8C079,0.011322705374581687,1.0078791799521796,18.422615191428257,0.06260578388324059,0.9507699179113734,0.9997218336504108,0.9997218336504108,-4.776083246452606,Striatin-interacting protein 1 OS=Mus musculus OX=10090 GN=Strip1 PE=1 SV=2,0,11.115,4,4,4,1,837,95.5,6.25,cell organization and biogenesis;other biological processes,cytosol;nucleus,other molecular function,229707,ENSMUSG00000014601,Strip1,NA,NA
P07901,0.011312499051918223,1.007872049752492,28.005056374915196,0.06983541744354158,0.9450941350173776,0.9997218336504108,0.9997218336504108,-4.775929415435983,Heat shock protein HSP 90-alpha OS=Mus musculus OX=10090 GN=Hsp90aa1 PE=1 SV=4,0,545.853,50,40,609,27,733,84.7,5.01,cell organization and biogenesis;DNA metabolism;other metabolic processes;stress response;transport;developmental processes;other biological processes,extracellular matrix;plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;nucleus;other cell component,signal transduction activity or receptor binding;enzyme regulator activity;cytoskeletal activity;nucleic acid binding activity;other molecular function,15519,ENSMUSG00000021270,Hsp90aa1,"Neutrophil degranulation; Regulation of actin dynamics for phagocytic cup formation; Sema3A PAK dependent Axon repulsion; VEGFR2 mediated vascular permeability; Recruitment of NuMA to mitotic centrosomes; HSP90 chaperone cycle for steroid hormone receptors (SHR); The role of GTSE1 in G2/M progression after G2 checkpoint; Anchoring of the basal body to the plasma membrane; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; AURKA Activation by TPX2; Extra-nuclear estrogen signaling; Attenuation phase; Estrogen-dependent gene expression; Regulation of necroptotic cell death; Downregulation of ERBB2 signaling; Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation; DDX58/IFIH1-mediated induction of interferon-alpha/beta; eNOS activation; HSF1 activation; RHOBTB2 GTPase cycle; Drug-mediated inhibition of ERBB2 signaling",EBV LMP1 signaling; TNF-alpha NF-kB Signaling Pathway; Focal Adhesion-PI3K-Akt-mTOR-signaling pathway; IL-6 signaling Pathway; IL-2 Signaling Pathway
Q80ZP8,-0.011298688439207893,-1.0078624016539521,21.622445843321778,-0.06330054446776752,0.9502243581111982,0.9997218336504108,0.9997218336504108,-4.776069192288394,Armet protein OS=Mus musculus OX=10090 GN=Manf PE=1 SV=1,0,26.66,29,4,25,4,165,19,8.13,signal transduction,non-structural extracellular,signal transduction activity or receptor binding,NA,ENSMUSG00000032575,Manf,NA,NA
Q05DG3,-0.01122680267663867,-1.0078121837282905,19.64879890025853,-0.05079947682506132,0.9600444073409022,0.9997218336504108,0.9997218336504108,-4.776298375333204,Phosphoinositide phospholipase C OS=Mus musculus OX=10090 GN=Plcd1 PE=1 SV=1,0,19.031,11,3,6,3,503,57.3,5.94,other metabolic processes;signal transduction,NA,other molecular function,NA,ENSMUSG00000010660,Plcd1,NA,Myometrial Relaxation and Contraction Pathways
D3YUJ0,0.011198709177946853,1.0077925588638554,20.283444057320047,0.046547315457215285,0.9633862182865012,0.9997218336504108,0.9997218336504108,-4.776364890187852,Ellis-van Creveld syndrome protein homolog OS=Mus musculus OX=10090 GN=Evc PE=1 SV=1,0.009,2.036,1,1,3,1,857,97.5,6.64,signal transduction,plasma membrane;other membranes;cytoskeleton;other cell component,NA,NA,ENSMUSG00000029122,Evc,NA,NA
Q9JM13,-0.01118206444005665,-1.007780931773064,18.995455715906022,-0.061613585458495684,0.9517407649579313,0.9997218336504108,0.9997218336504108,-4.776093920875978,Rab5 GDP/GTP exchange factor OS=Mus musculus OX=10090 GN=Rabgef1 PE=1 SV=1,0,14.045,5,3,4,3,491,56.8,6.79,protein metabolism;other metabolic processes;transport;other biological processes,cytosol;nucleus;other cytoplasmic organelle;other cell component,enzyme regulator activity;nucleic acid binding activity;other molecular function,56715,ENSMUSG00000025340,Rabgef1,RAB GEFs exchange GTP for GDP on RABs,NA
Q9D1G1,0.011012334041289762,1.0076623751876135,24.611499829269203,0.08582660109510867,0.9325510890034484,0.9997218336504108,0.9997218336504108,-4.775529565203673,Ras-related protein Rab-1B OS=Mus musculus OX=10090 GN=Rab1b PE=1 SV=1,0,143.297,75,12,212,5,201,22.2,5.73,cell organization and biogenesis;other metabolic processes;transport;other biological processes,other membranes;ER/Golgi;other cell component,other molecular function,76308,ENSMUSG00000024870,Rab1b,COPII-mediated vesicle transport; COPI-dependent Golgi-to-ER retrograde traffic; COPI-mediated anterograde transport; RAB GEFs exchange GTP for GDP on RABs; RAB geranylgeranylation; Golgi Cisternae Pericentriolar Stack Reorganization,NA
P03911,0.010995138317696274,1.0076503647627324,24.61206419201649,0.08730158603551753,0.9313950144004747,0.9997218336504108,0.9997218336504108,-4.775488551086202,NADH-ubiquinone oxidoreductase chain 4 OS=Mus musculus OX=10090 GN=Mtnd4 PE=1 SV=1,0,163.614,24,8,164,8,459,51.8,9.38,other metabolic processes;stress response;transport;developmental processes;other biological processes,other membranes;mitochondrion,other molecular function,17719,ENSMUSG00000064363,Mtnd4,Complex I biogenesis,Oxidative phosphorylation; Electron Transport Chain
E9QNF7,-0.010974157194056033,-1.0076357106032883,25.254192140702006,-0.06886590452463531,0.9458551037783921,0.9997218336504108,0.9997218336504108,-4.775951018825473,Contactin-associated protein-like 2 OS=Mus musculus OX=10090 GN=Cntnap2 PE=1 SV=1,0,355.412,27,29,263,29,1332,148.2,6.76,cell adhesion;developmental processes;other biological processes,plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle;other cell component,other molecular function,66797,ENSMUSG00000039419,Cntnap2,NA,NA
Q8BH40,0.01096515117043495,1.0076294204571177,22.580210582200763,0.08599374554522672,0.9324200754833099,0.9997218336504108,0.9997218336504108,-4.775524952567655,Syntaxin-7 OS=Mus musculus OX=10090 GN=Stx7 PE=1 SV=1,0,82.041,28,6,67,6,261,29.7,5.58,cell organization and biogenesis;transport;other biological processes,plasma membrane;other membranes;other cytoplasmic organelle;other cell component,other molecular function,53331,ENSMUSG00000019998,Stx7,NA,NA
A0A0A6YX73,0.01089720119413684,1.00758196289962,24.688003006533688,0.09173616681140986,0.9279202023915316,0.9997218336504108,0.9997218336504108,-4.775361038295004,cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Mus musculus OX=10090 GN=Prkar2a PE=1 SV=1,0,201.293,40,12,216,10,380,43.1,4.93,other biological processes,plasma membrane;other membranes;other cell component,enzyme regulator activity;other molecular function,NA,ENSMUSG00000032601,Prkar2a,NA,Myometrial Relaxation and Contraction Pathways; Dysregulated miRNA Targeting in Insulin/PI3K-AKT Signaling; Calcium Regulation in the Cardiac Cell
E9PW03,0.010818845550993217,1.0075272406010292,18.381209694433917,0.055679031394320365,0.9563317744911026,0.9997218336504108,0.9997218336504108,-4.7228172472058905,Glycosylphosphatidylinositol anchor attachment 1 protein OS=Mus musculus OX=10090 GN=Gpaa1 PE=1 SV=1,0.003,3.015,1,1,1,1,561,61.4,8.1,NA,other membranes;ER/Golgi,NA,NA,ENSMUSG00000022561,Gpaa1,NA,NA
Q8BPE4,0.010768998565808374,1.0074924298292436,22.412749623671637,0.059759827273339616,0.9530049598637109,0.9997218336504108,0.9997218336504108,-4.776139198870005,Transmembrane protein 177 OS=Mus musculus OX=10090 GN=Tmem177 PE=1 SV=1,0,49.87,19,4,37,4,311,34,9.77,NA,other membranes;mitochondrion,NA,66343,ENSMUSG00000036975,Tmem177,NA,NA
Q9D1L9,0.010768112778347216,1.0074918112481421,20.20174293956869,0.06210605263895246,0.9512022112426456,0.9997218336504108,0.9997218336504108,-4.753915455873707,Ragulator complex protein LAMTOR5 OS=Mus musculus OX=10090 GN=Lamtor5 PE=1 SV=1,0,20.94,22,1,11,1,91,9.6,4.87,cell organization and biogenesis;other biological processes,other membranes;cytosol;other cytoplasmic organelle;other cell component,NA,68576,ENSMUSG00000087260,Lamtor5,TP53 Regulates Metabolic Genes; Macroautophagy; Energy dependent regulation of mTOR by LKB1-AMPK; mTORC1-mediated signalling; Amino acids regulate mTORC1; Regulation of PTEN gene transcription,NA
P31324,0.010746582976551622,1.0074767762362087,26.5168640306925,0.060427072445653256,0.9524809092123097,0.9997218336504108,0.9997218336504108,-4.77612631402356,cAMP-dependent protein kinase type II-beta regulatory subunit OS=Mus musculus OX=10090 GN=Prkar2b PE=1 SV=3,0,305.64,51,17,324,15,416,46.1,4.98,other metabolic processes;other biological processes,plasma membrane;other membranes;cytoskeleton;other cell component,enzyme regulator activity;other molecular function,19088,ENSMUSG00000002997,Prkar2b,Hedgehog 'off' state; Anchoring of the basal body to the plasma membrane; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Recruitment of NuMA to mitotic centrosomes; AURKA Activation by TPX2; Factors involved in megakaryocyte development and platelet production; DARPP-32 events; Vasopressin regulates renal water homeostasis via Aquaporins; PKA activation; PKA activation in glucagon signalling; CREB1 phosphorylation through the activation of Adenylate Cyclase,G Protein Signaling Pathways; Myometrial Relaxation and Contraction Pathways; Calcium Regulation in the Cardiac Cell
Q62448,0.010725243221084924,1.0074618741616674,20.596089373372436,0.0694068033830774,0.9454305466805031,0.9997218336504108,0.9997218336504108,-4.775939003336554,Eukaryotic translation initiation factor 4 gamma 2 OS=Mus musculus OX=10090 GN=Eif4g2 PE=1 SV=2,0,60.426,14,8,32,8,906,102,7.14,cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;other biological processes,cytosol;translational apparatus;other cell component,nucleic acid binding activity,13690,NA,Eif4g2,ISG15 antiviral mechanism,Translation Factors; mRNA processing; Exercise-induced Circadian Regulation
Q8R050,-0.010708802589533661,-1.00745039341582,24.603822938745086,-0.08020839028814057,0.9369559635567376,0.9997218336504108,0.9997218336504108,-4.775679395602488,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Mus musculus OX=10090 GN=Gspt1 PE=1 SV=2,0,41.937,12,7,24,2,636,68.6,5.21,cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes,cytosol;other cell component,nucleic acid binding activity;other molecular function,14852,ENSMUSG00000062203,Gspt1,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Eukaryotic Translation Termination,NA
D3Z7P0,-0.010637618589878883,-1.007400686043697,18.189998083138406,-0.05681069207606301,0.9554981454222797,0.9997218336504108,0.9997218336504108,-4.776186671245689,BRCA1-A complex subunit BRE OS=Mus musculus OX=10090 GN=Babam2 PE=1 SV=3,0,15.2,4,1,4,1,385,43.7,6.19,NA,nucleus;other cell component,NA,NA,ENSMUSG00000052139,Babam2,NA,NA
Q9Z239,0.010534010271477712,1.0073283413414018,21.599435142283692,0.07116520908490909,0.9440504727793448,0.9997218336504108,0.9997218336504108,-4.775899293300565,Phospholemman OS=Mus musculus OX=10090 GN=Fxyd1 PE=1 SV=1,0,15.187,13,1,6,1,92,10.3,8.54,transport;other biological processes,plasma membrane;other membranes;other cell component,cytoskeletal activity;other molecular function,56188,ENSMUSG00000036570,Fxyd1,Ion homeostasis; Ion transport by P-type ATPases,NA
Q8VDZ4,0.010513453227147807,1.0073139879643893,20.164910777050018,0.06778697893637198,0.9467020133257078,0.9997218336504108,0.9997218336504108,-4.7759747054812465,Palmitoyltransferase ZDHHC5 OS=Mus musculus OX=10090 GN=Zdhhc5 PE=1 SV=1,0,30.344,10,4,14,4,715,77.5,9.01,protein metabolism;other metabolic processes;other biological processes,plasma membrane;other membranes;other cell component,other molecular function,228136,ENSMUSG00000034075,Zdhhc5,NA,NA
P47757,0.010490761316940933,1.0072981442149107,18.77929982483563,0.06127322196708231,0.9518557081845624,0.9997218336504108,0.9997218336504108,-4.776107909843841,F-actin-capping protein subunit beta OS=Mus musculus OX=10090 GN=Capzb PE=1 SV=3,0,145.378,32,10,113,1,277,31.3,5.74,cell organization and biogenesis;developmental processes;other biological processes,other membranes;cytoskeleton;other cell component,cytoskeletal activity,12345,ENSMUSG00000028745,Capzb,MHC class II antigen presentation; COPI-mediated anterograde transport; HSP90 chaperone cycle for steroid hormone receptors (SHR); COPI-independent Golgi-to-ER retrograde traffic; Factors involved in megakaryocyte development and platelet production; RHOF GTPase cycle; RHOD GTPase cycle,NA
P34884,-0.010466962117170908,-1.0072815276110192,24.90321699674805,-0.06877916521211642,0.9459231879162942,0.9997218336504108,0.9997218336504108,-4.775952936908149,Macrophage migration inhibitory factor OS=Mus musculus OX=10090 GN=Mif PE=1 SV=2,0,40.152,17,2,50,2,115,12.5,7.34,cell organization and biogenesis;other metabolic processes;stress response;signal transduction;other biological processes,non-structural extracellular;plasma membrane;other membranes;cytosol;nucleus;other cell component,signal transduction activity or receptor binding;other molecular function,17319,ENSMUSG00000033307,Mif,Neutrophil degranulation; Cell surface interactions at the vascular wall,Adipogenesis genes
D3Z7Q2,-0.010437709507360893,-1.0072611038111619,18.740831577169715,-0.05010914796504203,0.9606190355946573,0.9997218336504108,0.9997218336504108,-4.754109891788343,Small integral membrane protein 20 OS=Mus musculus OX=10090 GN=Smim20 PE=1 SV=1,0,8.229,20,1,8,1,69,7.8,9.7,cell organization and biogenesis,non-structural extracellular;other membranes;mitochondrion,NA,66278,ENSMUSG00000061461,Smim20,NA,NA
Q8BU31,0.010427649132903838,1.0072540798814598,19.540952148996464,0.08325416814570415,0.9345676974722721,0.9997218336504108,0.9997218336504108,-4.7755994254940655,Ras-related protein Rap-2c OS=Mus musculus OX=10090 GN=Rap2c PE=1 SV=1,0,85.928,46,6,80,1,183,20.7,4.94,signal transduction;other biological processes,plasma membrane;other membranes;cytosol;other cytoplasmic organelle;other cell component,other molecular function,72065,ENSMUSG00000050029,Rap2c,Neutrophil degranulation,NA
Q07235,0.010361631698224016,1.0072079891920667,20.41345116852951,0.06703637215337327,0.9472912455424284,0.9997218336504108,0.9997218336504108,-4.775990963818896,Glia-derived nexin OS=Mus musculus OX=10090 GN=Serpine2 PE=1 SV=2,0,24.674,11,4,36,4,397,44.2,9.85,cell organization and biogenesis;stress response;transport;developmental processes;other biological processes,non-structural extracellular;extracellular matrix;plasma membrane;other membranes;cytosol;other cell component,signal transduction activity or receptor binding;enzyme regulator activity;other molecular function,20720,ENSMUSG00000026249,Serpine2,Common Pathway of Fibrin Clot Formation; Intrinsic Pathway of Fibrin Clot Formation; Dissolution of Fibrin Clot,NA
Q80ZW2,-0.01023243638947946,-1.00711779638131,22.81194401045607,-0.06052134608182242,0.952406869014295,0.9997218336504108,0.9997218336504108,-4.776124482024462,Protein THEM6 OS=Mus musculus OX=10090 GN=Them6 PE=1 SV=1,0,36.959,33,7,52,7,207,23.8,9.11,NA,non-structural extracellular,NA,223626,ENSMUSG00000056665,Them6,NA,NA
E9Q705,0.010204239318895247,1.0070981127383536,21.537737276683337,0.06886442594138441,0.9458562643565809,0.9997218336504108,0.9997218336504108,-4.775951051541899,BolA-like protein 3 OS=Mus musculus OX=10090 GN=Bola3 PE=1 SV=1,0,30.038,33,4,26,4,95,10.8,8.31,NA,NA,NA,NA,ENSMUSG00000045160,Bola3,NA,NA
Q4KUS2,-0.010192296993341898,-1.0070897762268893,24.590404539814955,-0.08614947574280601,0.9322980106314278,0.9997218336504108,0.9997218336504108,-4.7755206468627724,Protein unc-13 homolog A OS=Mus musculus OX=10090 GN=Unc13a PE=1 SV=3,0,285.486,20,30,229,30,1712,193.7,5.25,cell-cell signaling;cell organization and biogenesis;other metabolic processes;transport;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;ER/Golgi;other cell component,cytoskeletal activity;other molecular function,382018,ENSMUSG00000034799,Unc13a,NA,NA
Q80YD1,0.010176039946493631,1.007078427873313,23.069595104413928,0.06624094072564644,0.9479156995960294,0.9997218336504108,0.9997218336504108,-4.776007995665807,"ATP-dependent RNA helicase SUPV3L1, mitochondrial OS=Mus musculus OX=10090 GN=Supv3l1 PE=1 SV=1",0,115.77,24,14,78,14,779,87,7.84,cell organization and biogenesis;DNA metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes,mitochondrion;nucleus;other cytoplasmic organelle,nucleic acid binding activity;other molecular function,338359,ENSMUSG00000020079,Supv3l1,NA,NA
Q791T5,0.010133996301675552,1.007049079584473,25.802387495853786,0.09347010314862662,0.9265619404860409,0.9997218336504108,0.9997218336504108,-4.775309465268943,Mitochondrial carrier homolog 1 OS=Mus musculus OX=10090 GN=Mtch1 PE=1 SV=1,0,113.784,46,12,141,12,389,41.5,9.32,other biological processes,other membranes;mitochondrion,NA,56462,ENSMUSG00000024012,Mtch1,NA,NA
Q9Z0G0,0.010109640084358773,1.0070320782789361,19.950419339505103,0.03576017713051137,0.9718669107708753,0.9997218336504108,0.9997218336504108,-4.77650756900108,PDZ domain-containing protein GIPC1 OS=Mus musculus OX=10090 GN=Gipc1 PE=1 SV=1,0,37.792,8,2,12,2,333,36.1,5.91,cell-cell signaling;transport;signal transduction;other biological processes,other membranes;cytosol;ER/Golgi;other cell component,signal transduction activity or receptor binding;enzyme regulator activity;cytoskeletal activity;other molecular function,67903,ENSMUSG00000019433,Gipc1,NA,NA
Q922Q1,0.010072963590804562,1.0070064776252927,25.588171992828528,0.08266295088007813,0.9350312355919219,0.9997218336504108,0.9997218336504108,-4.7756151813247705,Mitochondrial amidoxime reducing component 2 OS=Mus musculus OX=10090 GN=Mtarc2 PE=1 SV=1,0,50.708,23,9,94,9,338,38.2,8.68,other metabolic processes;stress response,other membranes;mitochondrion;other cytoplasmic organelle,other molecular function,67247,ENSMUSG00000073481,Mtarc2,Phase I - Functionalization of compounds,NA
Q9Z2C4,-0.010048570025496417,-1.0069894509703792,21.778441794497162,-0.07610817734169117,0.9401720050941589,0.9997218336504108,0.9997218336504108,-4.775782350227207,Myotubularin-related protein 1 OS=Mus musculus OX=10090 GN=Mtmr1 PE=1 SV=1,0,63.482,17,8,58,8,669,75.3,6.8,protein metabolism;other metabolic processes;other biological processes,plasma membrane;other membranes;other cell component,other molecular function,53332,ENSMUSG00000015214,Mtmr1,Synthesis of PIPs at the plasma membrane; RHOF GTPase cycle,NA
P17809,0.01003793832736477,1.0069820301585561,23.558208948765156,0.06817985517897297,0.946393614982228,0.9997218336504108,0.9997218336504108,-4.775966123567804,"Solute carrier family 2, facilitated glucose transporter member 1 OS=Mus musculus OX=10090 GN=Slc2a1 PE=1 SV=4",0,43.605,11,6,76,6,492,53.9,8.87,cell organization and biogenesis;stress response;transport;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component,transporter activity;other molecular function,20525,ENSMUSG00000028645,Slc2a1,Regulation of insulin secretion; Cellular hexose transport; Vitamin C (ascorbate) metabolism; Lactose synthesis,Glycolysis and Gluconeogenesis; Focal Adhesion-PI3K-Akt-mTOR-signaling pathway; IL-3 Signaling Pathway; Insulin Signaling
O08917,0.009978268806502655,1.0069403824845873,25.37424788361564,0.08403141129531576,0.9339583442292884,0.9997218336504108,0.9997218336504108,-4.775578541491099,Flotillin-1 OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1,0,308.344,57,19,272,19,428,47.5,7.15,cell organization and biogenesis;stress response;transport;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytoskeleton;nucleus;other cytoplasmic organelle;other cell component,signal transduction activity or receptor binding;other molecular function,14251,ENSMUSG00000059714,Flot1,RHOC GTPase cycle; RHOA GTPase cycle; RHOB GTPase cycle; Synaptic adhesion-like molecules; Regulation of necroptotic cell death,Insulin Signaling
F7ABZ6,0.009925412442235881,1.0069034916440567,20.180612508277452,0.03098496696229306,0.9756897137758151,0.9997218336504108,0.9997218336504108,-4.711656247057772,"Dynein, axonemal, heavy chain 10 OS=Mus musculus OX=10090 GN=Dnah10 PE=1 SV=2",0.021,1.686,0,1,7,1,4534,522.4,5.71,other biological processes,cytoskeleton,cytoskeletal activity;other molecular function,NA,ENSMUSG00000038011,Dnah10,NA,NA
Q9EPK2,-0.009917203193531066,-1.0068977621603938,21.666273930020566,-0.06795229883070124,0.946572240150044,0.9997218336504108,0.9997218336504108,-4.775971100303657,Protein XRP2 OS=Mus musculus OX=10090 GN=Rp2 PE=1 SV=3,0,32.374,14,5,35,5,347,39.4,5.24,transport;other biological processes,plasma membrane;other membranes;cytoskeleton;ER/Golgi;nucleus;other cell component,enzyme regulator activity;other molecular function,19889,ENSMUSG00000060090,Rp2,Trafficking of myristoylated proteins to the cilium,NA
Q9R1L5,0.009772977518668569,1.0067971080051,18.851461837192094,0.06680460356688575,0.9476188377321935,0.9997218336504108,0.9997218336504108,-4.775988440183285,Microtubule-associated serine/threonine-protein kinase 1 OS=Mus musculus OX=10090 GN=Mast1 PE=1 SV=3,0,20.513,3,4,19,3,1570,170.9,8.44,cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;signal transduction,plasma membrane;other membranes;cytoskeleton;other cell component,cytoskeletal activity;kinase activity;other molecular function,56527,ENSMUSG00000053693,Mast1,NA,NA
Q9QYE6,0.009757234770301437,1.0067861218530703,18.087025530429848,0.043707232704585375,0.9656466851219638,0.9997218336504108,0.9997218336504108,-4.754196645306434,Golgin subfamily A member 5 OS=Mus musculus OX=10090 GN=Golga5 PE=1 SV=2,0,7.356,3,2,3,2,729,82.3,6.23,cell organization and biogenesis;transport,other membranes;ER/Golgi,other molecular function,27277,ENSMUSG00000021192,Golga5,NA,NA
