Accession,log2_foldchange,foldchange,AveExpr,t,p_value,adj_p_value,q_value,B,description,exp_q-value_combined,sum_pep_score,coverage_percent,num_peptides,num_psms,num_unique_peptides,num_aas,mw_kda,calc_pi,biological_process,cellular_component,molecular_function,entrez_gene_id,ensembl_gene_id,gene_symbol,reactome_pathways,wikipathways
A2AG30,0.10744721808821822,1.0773202807499829,18.054562012586956,0.41947258638337853,0.6801199799602777,0.7704377237779404,0.27855356009096466,-6.644256574205602,DnaJ homolog subfamily B member 5 OS=Mus musculus OX=10090 GN=Dnajb5 PE=1 SV=1,0.002,3.187,3,1,2,1,382,43,9.32,other biological processes,NA,other molecular function,NA,ENSMUSG00000036052,Dnajb5,NA,NA
E9PV86,0.10722606423654568,1.0771551486447535,17.56526826123829,0.6382448570749183,0.5323369888887044,0.6489143437087486,0.23461649794067282,-6.60060497077203,Multiple C2 and transmembrane domain-containing protein 1 OS=Mus musculus OX=10090 GN=Mctp1 PE=1 SV=1,0,19.536,2,1,4,1,951,106.7,8.37,other biological processes,other membranes;ER/Golgi;other cytoplasmic organelle,other molecular function,78771,ENSMUSG00000021596,Mctp1,NA,NA
P97461,0.10693271707930307,1.0769361499864065,22.81337333331154,0.9306844923454286,0.36432346088421375,0.4868764867225115,0.17603133194997383,-6.370674730605652,40S ribosomal protein S5 OS=Mus musculus OX=10090 GN=Rps5 PE=1 SV=3,0,33.085,23,4,37,4,204,22.9,9.72,cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes,cytosol;translational apparatus;other cell component,nucleic acid binding activity;other molecular function,20103,NA,Rps5,"L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition",Cytoplasmic Ribosomal Proteins
O35593,0.10692310568776264,1.076928975344345,21.38021104733844,0.6213316682442194,0.5421655334935056,0.6572360404484483,0.23762522685061505,-6.612556075701122,26S proteasome non-ATPase regulatory subunit 14 OS=Mus musculus OX=10090 GN=Psmd14 PE=1 SV=2,0,35.413,30,5,12,5,310,34.6,6.52,protein metabolism;DNA metabolism;other metabolic processes;stress response;other biological processes,cytosol;other cell component,enzyme regulator activity;other molecular function,59029,ENSMUSG00000026914,Psmd14,Neutrophil degranulation; Downstream TCR signaling; FCERI mediated NF-kB activation; Neddylation; Asymmetric localization of PCP proteins; Degradation of AXIN; Hedgehog 'on' state; Ub-specific processing proteases; Regulation of RUNX3 expression and activity; Antigen processing: Ubiquitination & Proteasome degradation; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Separation of Sister Chromatids; CDK-mediated phosphorylation and removal of Cdc6; The role of GTSE1 in G2/M progression after G2 checkpoint; MAPK6/MAPK4 signaling; UCH proteinases; Regulation of PTEN stability and activity; Metalloprotease DUBs; ABC-family proteins mediated transport; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Regulation of ornithine decarboxylase (ODC); Activation of NF-kappaB in B cells; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Cross-presentation of soluble exogenous antigens (endosomes); SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; NIK-->noncanonical NF-kB signaling; CDT1 association with the CDC6:ORC:origin complex; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; ROS sensing by NFE2L2; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; Interleukin-1 signaling,NA
Q9CZD3,-0.10669664722273353,-1.0767599440965683,22.17539444899176,-0.6485507572652137,0.5248116234705484,0.6421243738272063,0.23216156845702884,-6.594930191430598,Glycine--tRNA ligase OS=Mus musculus OX=10090 GN=Gars1 PE=1 SV=1,0,82.017,15,8,31,8,729,81.8,6.65,protein metabolism;RNA metabolism OR transcription;other metabolic processes,non-structural extracellular;cytosol;other cell component,other molecular function,353172,ENSMUSG00000029777,Gars1,NA,NA
E9PYJ7,-0.10666121016806329,-1.0767334958650996,22.799440669571965,-0.6206140538986243,0.5426272305426718,0.6573913051240915,0.2376813631570574,-6.613010991236665,Membrane-associated phosphatidylinositol transfer protein 2 OS=Mus musculus OX=10090 GN=Pitpnm2 PE=1 SV=1,0,164.049,14,13,99,13,1331,147.5,7.34,transport,NA,transporter activity;other molecular function,NA,ENSMUSG00000029406,Pitpnm2,NA,NA
Q91VK4,0.1065072131673439,1.0766185686803103,22.02882558451834,0.7516995754617735,0.46194153978264174,0.5816331016879844,0.21029080760411364,-6.521638506175628,Integral membrane protein 2C OS=Mus musculus OX=10090 GN=Itm2c PE=1 SV=2,0,58.349,30,6,55,6,269,30.5,8.59,developmental processes;other biological processes,plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle;other cell component,other molecular function,64294,ENSMUSG00000026223,Itm2c,NA,NA
A0A2R8VHF1,0.10639232044270486,1.0765328328096184,22.800073300321504,0.6529126411122996,0.5220595730888917,0.6395513762957172,0.23123129518459998,-6.592038581297745,RIKEN cDNA D430041D05 gene OS=Mus musculus OX=10090 GN=D430041D05Rik PE=1 SV=1,0,127.248,15,13,70,13,1415,153.4,9.39,NA,other membranes,NA,NA,ENSMUSG00000068373,D430041D05Rik,NA,NA
P0C7L0,-0.10591321713210178,-1.076175387335584,22.69844156143033,-0.6547051164924818,0.5209309815817632,0.6385657848876294,0.23087495230698016,-6.590844944828759,WAS/WASL-interacting protein family member 3 OS=Mus musculus OX=10090 GN=Wipf3 PE=1 SV=1,0,73.906,25,9,73,9,485,49.4,10.18,developmental processes;other biological processes,cytoskeleton;other cell component,cytoskeletal activity;other molecular function,NA,NA,Wipf3,Regulation of actin dynamics for phagocytic cup formation; RHO GTPases Activate WASPs and WAVEs,NA
Q02819,0.10572105898340567,1.0760320569068507,21.3496153355999,0.598936763900559,0.5566734540970963,0.6702872235247959,0.242343912601734,-6.626515182468122,Nucleobindin-1 OS=Mus musculus OX=10090 GN=Nucb1 PE=1 SV=2,0,57.511,22,8,30,8,459,53.4,5.07,signal transduction;other biological processes,non-structural extracellular;other membranes;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component,enzyme regulator activity;nucleic acid binding activity;other molecular function,18220,ENSMUSG00000030824,Nucb1,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation,NA
A0A0U1RP13,0.1056752747098102,1.0759979093129521,23.064815886169438,0.7806327608437827,0.4451570571363521,0.5657413615525198,0.2045451118078756,-6.499256681492633,CDP-diacylglycerol--inositol 3-phosphatidyltransferase OS=Mus musculus OX=10090 GN=Cdipt PE=1 SV=1,0,59.387,24,4,46,4,185,20.3,8.48,other metabolic processes,other membranes,other molecular function,NA,ENSMUSG00000030682,Cdipt,NA,NA
P63011,-0.10561292233285968,-1.0759514063615019,28.040890708307998,-0.7920312852923848,0.43864944894504976,0.5603622295923634,0.2026002740728369,-6.490222360808411,Ras-related protein Rab-3A OS=Mus musculus OX=10090 GN=Rab3a PE=1 SV=1,0,187.676,55,10,315,5,220,25,5.03,cell-cell signaling;cell organization and biogenesis;stress response;transport;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;ER/Golgi;other cytoplasmic organelle;other cell component,enzyme regulator activity;cytoskeletal activity;other molecular function,19339,ENSMUSG00000031840; ENSMUSG00000111277,Rab3a,"Dopamine Neurotransmitter Release Cycle; Serotonin Neurotransmitter Release Cycle; Norepinephrine Neurotransmitter Release Cycle; Glutamate Neurotransmitter Release Cycle; Acetylcholine Neurotransmitter Release Cycle; GABA synthesis, release, reuptake and degradation; Neutrophil degranulation; RAB GEFs exchange GTP for GDP on RABs; RAB geranylgeranylation",NA
A0A1L1SU40,0.10553961633517517,1.0758967366737002,20.363120960362444,0.4813433250236512,0.6360681178136267,0.7353313148440901,0.2658607558723698,-6.691681520418937,Choline transporter-like protein 2 (Fragment) OS=Mus musculus OX=10090 GN=Slc44a2 PE=1 SV=1,0,13.506,13,2,15,2,170,19.7,6.52,transport,other membranes,transporter activity,NA,ENSMUSG00000057193,Slc44a2,NA,NA
Q8K596,0.10551252479788076,1.0758765332197002,27.464872744869062,0.8627213823747382,0.3996319170113952,0.522544586908397,0.1889272169538126,-6.431484894854335,Sodium/calcium exchanger 2 OS=Mus musculus OX=10090 GN=Slc8a2 PE=1 SV=1,0,437.908,31,26,447,25,921,100.6,5.12,cell organization and biogenesis;stress response;transport;other biological processes,plasma membrane;other membranes;cytoskeleton;mitochondrion;other cell component,transporter activity;other molecular function,110891,ENSMUSG00000030376,Slc8a2,Ion homeostasis; Reduction of cytosolic Ca++ levels; Sodium/Calcium exchangers,NA
Q8C4Q6,-0.1053869518953654,-1.075782892460053,18.245195110169846,-0.9633135457161649,0.3481455458438252,0.47165403787229804,0.17052761998252644,-6.339993947944082,"Axin interactor, dorsalization-associated protein OS=Mus musculus OX=10090 GN=Aida PE=1 SV=1",0.002,3.415,3,1,1,1,305,34.9,6.74,developmental processes;other biological processes,other membranes;other cell component,other molecular function,108909,ENSMUSG00000042901,Aida,NA,NA
Q3TES0,-0.10531739764138592,-1.075731028780811,21.52351969535032,-0.49610704592183985,0.6258181495771495,0.7264651921895572,0.2626551885002104,-6.684255666246958,IQ motif and SEC7 domain-containing protein 3 OS=Mus musculus OX=10090 GN=Iqsec3 PE=1 SV=1,0,69.486,11,11,53,10,1195,129,6.19,cell organization and biogenesis;other biological processes,plasma membrane;other membranes;cytosol;nucleus;other cell component,enzyme regulator activity,243621,ENSMUSG00000040797,Iqsec3,NA,NA
Q8C3X4,0.10523513687583375,1.0756696936180183,19.799656110881976,0.29887262426902217,0.7684579851444908,0.8386853833991799,0.3032286609701786,-6.765261224610129,"Translation factor Guf1, mitochondrial OS=Mus musculus OX=10090 GN=Guf1 PE=1 SV=1",0,40.238,8,4,9,4,651,72.4,8.76,protein metabolism;other metabolic processes;other biological processes,other membranes;mitochondrion,translation activity;other molecular function,231279,ENSMUSG00000029208,Guf1,NA,NA
Q3TFQ1,0.10507210276593781,1.0755481426752276,18.08565968963368,0.5940994050731858,0.5598339889013009,0.6732699878730628,0.24342233802468444,-6.629465785129019,SPRY domain-containing protein 7 OS=Mus musculus OX=10090 GN=Spryd7 PE=1 SV=2,0.013,2.008,4,1,2,1,196,21.7,6.7,NA,NA,NA,66674,ENSMUSG00000021930,Spryd7,NA,NA
Q9QYB5,-0.10473475623200912,-1.0752966757953053,24.75308871122672,-0.8671610032836009,0.39725915183164295,0.5202441258611202,0.1880954798843616,-6.427641442510261,Gamma-adducin OS=Mus musculus OX=10090 GN=Add3 PE=1 SV=2,0,267.975,34,19,221,1,706,78.7,5.95,cell organization and biogenesis;other biological processes,plasma membrane;other membranes;cytoskeleton;nucleus;other cell component,cytoskeletal activity;other molecular function,27360,ENSMUSG00000025026,Add3,RHOF GTPase cycle; Miscellaneous transport and binding events; RHOD GTPase cycle,NA
Q99KK1,-0.10471806733132638,-1.0752842369810565,19.216554911226787,-0.5195400563594885,0.6097099304658617,0.7142885957092631,0.25825271157742336,-6.672021714924718,Receptor expression-enhancing protein 3 OS=Mus musculus OX=10090 GN=Reep3 PE=1 SV=1,0.003,2.895,6,1,10,1,254,29.2,9.58,cell cycle OR cell proliferation;cell organization and biogenesis;other biological processes,other membranes;cytoskeleton;ER/Golgi,cytoskeletal activity,28193,ENSMUSG00000019873,Reep3,Olfactory Signaling Pathway,NA
Q8K4Z3,0.10463620041188548,1.075223220821796,24.065585900164404,0.8092874781794769,0.42891118574697995,0.550957947532219,0.19920013390951877,-6.4763133405509175,NAD(P)H-hydrate epimerase OS=Mus musculus OX=10090 GN=Naxe PE=1 SV=1,0,37.369,24,5,50,5,282,31,7.69,cell organization and biogenesis;other metabolic processes;transport;developmental processes;other biological processes,non-structural extracellular;other membranes;cytosol;nucleus;other cell component,other molecular function,246703,ENSMUSG00000028070,Naxe,Nicotinamide salvaging,NA
Q9JL56,-0.10427608435896474,-1.0749548641632247,21.9894044426083,-0.5919516252438156,0.5612402829427116,0.6741383587556313,0.24373629954727535,-6.630768476359006,Glycerophosphodiester phosphodiesterase 1 OS=Mus musculus OX=10090 GN=Gde1 PE=1 SV=1,0,48.093,15,4,23,4,331,37.6,6.9,other metabolic processes;signal transduction,plasma membrane;other membranes,other molecular function,56209,ENSMUSG00000033917,Gde1,Glycerophospholipid catabolism,NA
P60521,0.1042689285444709,1.0749495323652338,23.8579312967332,0.8764150722726769,0.3923429979510429,0.5155797782344316,0.1864090740960458,-6.419571810736751,Gamma-aminobutyric acid receptor-associated protein-like 2 OS=Mus musculus OX=10090 GN=Gabarapl2 PE=1 SV=1,0,52.333,47,6,84,5,117,13.7,8.1,cell organization and biogenesis;other metabolic processes;stress response;transport;other biological processes,other membranes;cytosol;ER/Golgi;other cytoplasmic organelle;other cell component,other molecular function,93739,ENSMUSG00000031950,Gabarapl2,TBC/RABGAPs; Macroautophagy,NA
Q9D4I9,0.1041675657631913,1.0748740097886575,22.400466701277704,0.5834738370686419,0.5668093015900719,0.6780441055141513,0.24514843141831683,-6.635866194152647,Ras-related protein Rab-23 OS=Mus musculus OX=10090 GN=Rab23 PE=1 SV=1,0,74.247,33,6,55,6,237,26.8,7.3,cell organization and biogenesis;other metabolic processes;stress response;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;other cytoplasmic organelle;other cell component,other molecular function,19335,ENSMUSG00000004768,Rab23,NA,Hedgehog Signaling Pathway
Q8BTG7,-0.10392697081758939,-1.0746947704595218,23.5857203390962,-0.7754361530885865,0.4481436132577231,0.5685182144473517,0.20554908946347558,-6.503334863980414,Protein NDRG4 OS=Mus musculus OX=10090 GN=Ndrg4 PE=1 SV=1,0,142.836,41,10,119,7,352,38.5,6.32,transport;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;mitochondrion;ER/Golgi;other cell component,NA,234593,ENSMUSG00000036564,Ndrg4,NA,NA
Q8C419,0.10359843665789725,1.0744500661145708,25.108066136852052,0.803075091397479,0.4324012468264282,0.55435696608424,0.2004290570129175,-6.481352839320222,Probable G-protein coupled receptor 158 OS=Mus musculus OX=10090 GN=Gpr158 PE=1 SV=2,0,321.132,26,22,240,22,1200,134.3,8.09,signal transduction;other biological processes,plasma membrane;other membranes,other molecular function,241263,ENSMUSG00000045967,Gpr158,NA,Odorant GPCRs
Q9WVJ2,-0.10358466448464299,-1.074439809309484,24.505773863370976,-0.9913812335293675,0.3346312168519383,0.4579216289056415,0.1655626354182584,-6.312841211039157,26S proteasome non-ATPase regulatory subunit 13 OS=Mus musculus OX=10090 GN=Psmd13 PE=1 SV=1,0,96.551,37,10,80,10,376,42.8,5.71,cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes,cytosol;nucleus;other cell component,other molecular function,23997,ENSMUSG00000025487,Psmd13,Separation of Sister Chromatids; The role of GTSE1 in G2/M progression after G2 checkpoint; Ub-specific processing proteases; Neutrophil degranulation; Neddylation; Downstream TCR signaling; FCERI mediated NF-kB activation; Asymmetric localization of PCP proteins; Degradation of AXIN; Hedgehog 'on' state; Regulation of RUNX3 expression and activity; Antigen processing: Ubiquitination & Proteasome degradation; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; CDK-mediated phosphorylation and removal of Cdc6; MAPK6/MAPK4 signaling; UCH proteinases; Regulation of PTEN stability and activity; ABC-family proteins mediated transport; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Regulation of ornithine decarboxylase (ODC); Activation of NF-kappaB in B cells; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Cross-presentation of soluble exogenous antigens (endosomes); SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; NIK-->noncanonical NF-kB signaling; CDT1 association with the CDC6:ORC:origin complex; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; ROS sensing by NFE2L2; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; Interleukin-1 signaling,TNF-alpha NF-kB Signaling Pathway; Proteasome Degradation
Q7TT50,0.10343022372505573,1.0743247964938258,22.864883589918808,0.7327538437465129,0.47313717952186873,0.5919471823795824,0.21401988758947818,-6.535864455221147,Serine/threonine-protein kinase MRCK beta OS=Mus musculus OX=10090 GN=Cdc42bpb PE=1 SV=2,0,155.355,13,15,111,15,1713,194.6,6.46,cell organization and biogenesis;protein metabolism;other metabolic processes;signal transduction;other biological processes,plasma membrane;other membranes;cytoskeleton;other cell component,kinase activity;other molecular function,217866,ENSMUSG00000021279,Cdc42bpb,CDC42 GTPase cycle; RHOQ GTPase cycle,NA
Q9QYS2,0.10324293721057387,1.074185339795499,26.14580313797048,0.7775779466560628,0.4469112037347833,0.5674217312882671,0.20515265341405017,-6.5016571145597135,Metabotropic glutamate receptor 3 OS=Mus musculus OX=10090 GN=Grm3 PE=1 SV=1,0,219.694,22,18,218,15,879,99.1,7.75,cell-cell signaling;other metabolic processes;signal transduction;other biological processes,plasma membrane;other membranes;other cell component,other molecular function,108069,ENSMUSG00000003974,Grm3,G alpha (i) signalling events; Class C/3 (Metabotropic glutamate/pheromone receptors),"Non-odorant GPCRs; GPCRs, Class C Metabotropic glutamate, pheromone"
P83093,0.10300069389847977,1.0740049881882334,20.263615931685553,0.7878578273365155,0.4410252374879927,0.5617583907369681,0.20310505939848694,-6.493544362460966,Stromal interaction molecule 2 OS=Mus musculus OX=10090 GN=Stim2 PE=1 SV=2,0,22.954,6,3,3,3,746,83.9,6.79,transport;other biological processes,plasma membrane;other membranes;ER/Golgi,transporter activity;other molecular function,116873,ENSMUSG00000039156,Stim2,NA,NA
P97300,0.10283345878717398,1.0738804983072041,27.527923433923693,0.8952247137504091,0.38247446955869835,0.5057750862067592,0.182864164772926,-6.402927826152146,Neuroplastin OS=Mus musculus OX=10090 GN=Nptn PE=1 SV=3,0,148.886,27,12,240,12,397,44.3,7.74,cell adhesion;cell organization and biogenesis;developmental processes;other biological processes,plasma membrane;other membranes;other cell component,signal transduction activity or receptor binding;other molecular function,20320,ENSMUSG00000032336,Nptn,NA,NA
E9QND8,0.10256879863270996,1.0736835146739019,21.5392790283155,0.5170536413097949,0.6114096314798395,0.7160669710734169,0.25889568734765683,-6.673345820952292,Atlastin-2 OS=Mus musculus OX=10090 GN=Atl2 PE=1 SV=1,0,73.71,19,6,67,5,412,46.8,5.95,NA,other membranes,other molecular function,56298,ENSMUSG00000059811,Atl2,NA,NA
Q80ZX0,0.10208201588876875,1.0733213019898715,18.710504739562303,0.2399432123583073,0.8130836631788031,0.8731233560184367,0.31567979047662276,-6.781751611786352,"Sec24-related gene family, member B (S. cerevisiae) OS=Mus musculus OX=10090 GN=Sec24b PE=1 SV=1",0,27.473,4,3,20,3,1251,135.5,6.96,cell organization and biogenesis;transport;developmental processes;other biological processes,other membranes;cytosol;ER/Golgi;other cell component,other molecular function,99683,ENSMUSG00000001052,Sec24b,"MHC class II antigen presentation; Antigen Presentation: Folding, assembly and peptide loading of class I MHC; COPII-mediated vesicle transport; Cargo concentration in the ER",NA
Q50H33,-0.1017623215745509,-1.0730834854783056,21.136045857806813,-0.7196456929668922,0.48097720663196475,0.5998516364989155,0.21687776145463508,-6.5455069533012,BTB/POZ domain-containing protein KCTD8 OS=Mus musculus OX=10090 GN=Kctd8 PE=1 SV=1,0,52.843,14,6,35,3,476,52.7,8.38,cell organization and biogenesis;other biological processes,plasma membrane;other membranes;other cell component,NA,243043,ENSMUSG00000037653,Kctd8,NA,NA
Q91V41,-0.10162751017854177,-1.072983216800708,26.49252919515333,-0.6559790305896568,0.5201297198989834,0.637963777319698,0.23065729506347607,-6.589994730490646,Ras-related protein Rab-14 OS=Mus musculus OX=10090 GN=Rab14 PE=1 SV=3,0,254.324,68,13,236,12,215,23.9,6.21,cell organization and biogenesis;stress response;transport;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;ER/Golgi;other cytoplasmic organelle;other cell component,cytoskeletal activity;other molecular function,68365,ENSMUSG00000026878,Rab14,Neutrophil degranulation; Synthesis of PIPs at the plasma membrane; RAB GEFs exchange GTP for GDP on RABs; RAB geranylgeranylation,Focal Adhesion-PI3K-Akt-mTOR-signaling pathway
Q9EPN1,-0.1016089221687757,-1.0729693923309052,26.75547096159792,-0.7360720376791623,0.4711647177056061,0.5904269704331597,0.2134702514064362,-6.533397560164552,Neurobeachin OS=Mus musculus OX=10090 GN=Nbea PE=1 SV=1,0,234.341,12,23,100,23,2936,326.5,6.2,transport;other biological processes,plasma membrane;other membranes;cytosol;ER/Golgi;nucleus;other cell component,other molecular function,26422,ENSMUSG00000027799,Nbea,NA,NA
P20352,-0.10136864166982917,-1.072790704427064,20.214760869283058,-0.4667929501730837,0.6462445194871074,0.7434283916778739,0.2687882729302322,-6.698786139782006,Tissue factor OS=Mus musculus OX=10090 GN=F3 PE=1 SV=2,0,19.364,11,3,10,3,294,32.9,9.32,protein metabolism;other metabolic processes;stress response;signal transduction;other biological processes,non-structural extracellular;extracellular matrix;plasma membrane;other membranes;other cell component,other molecular function,14066,NA,F3,Extrinsic Pathway of Fibrin Clot Formation,Macrophage markers
B2RQ57,0.10130275446597281,1.0727417116989924,21.367147448361433,0.48002554946635906,0.6369867352306355,0.73591407272089715,0.26607145334504767,-6.692333713831787,Tyrosine-protein kinase OS=Mus musculus OX=10090 GN=Abl2 PE=1 SV=1,0,36.324,7,6,13,6,1078,117.7,7.66,protein metabolism;other metabolic processes,NA,kinase activity;other molecular function,11352,ENSMUSG00000026596,Abl2,NA,NA
F6W0G8,0.10109907026703979,1.0725902693591711,19.239193452692817,0.6904660759850552,0.4987025442319605,0.6174636276525781,0.22324541802794856,-6.566381131922151,"Methionine--tRNA ligase, cytoplasmic (Fragment) OS=Mus musculus OX=10090 GN=Mars1 PE=1 SV=2",0,7.953,5,1,2,1,184,19.8,9.74,protein metabolism;RNA metabolism OR transcription;other metabolic processes,other membranes,other molecular function,NA,ENSMUSG00000040354,Mars1,NA,NA
P62881,-0.10097951647403747,-1.0725013892297235,24.653037046849366,-0.5997576060234633,0.5561380868365486,0.6700520330855512,0.24225887894861842,-6.626012219401363,Guanine nucleotide-binding protein subunit beta-5 OS=Mus musculus OX=10090 GN=Gnb5 PE=1 SV=1,0,71.794,14,6,103,6,395,43.5,6.46,signal transduction;other biological processes,plasma membrane;other membranes;cytosol;nucleus;other cell component,enzyme regulator activity;other molecular function,14697,ENSMUSG00000032192,Gnb5,"G alpha (z) signalling events; G alpha (s) signalling events; G alpha (q) signalling events; Thromboxane signalling through TP receptor; Thrombin signalling through proteinase activated receptors (PARs); G-protein activation; Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; ADP signalling through P2Y purinoceptor 1; G alpha (i) signalling events; Ca2+ pathway; G alpha (12/13) signalling events; Glucagon-like Peptide-1 (GLP1) regulates insulin secretion; G beta:gamma signalling through PLC beta; Presynaptic function of Kainate receptors; ADP signalling through P2Y purinoceptor 12; Adrenaline,noradrenaline inhibits insulin secretion; Extra-nuclear estrogen signaling; Inactivation, recovery and regulation of the phototransduction cascade; Vasopressin regulates renal water homeostasis via Aquaporins; Glucagon-type ligand receptors; G beta:gamma signalling through CDC42; Activation of G protein gated Potassium channels; Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits; G beta:gamma signalling through PI3Kgamma; Prostacyclin signalling through prostacyclin receptor; G beta:gamma signalling through BTK",Chemokine signaling pathway; G Protein Signaling Pathways; Myometrial Relaxation and Contraction Pathways; Calcium Regulation in the Cardiac Cell
G5E8B6,-0.10088665859612789,-1.0724323607827653,19.496279040559344,-0.790356603686993,0.4401984069192838,0.5614484507406374,0.20299299986826413,-6.490889065902349,Kin of IRRE-like protein 3 OS=Mus musculus OX=10090 GN=Kirrel3 PE=1 SV=1,0.002,3.42,3,2,2,2,733,80.4,6.93,NA,other membranes,NA,67703,ENSMUSG00000032036,Kirrel3,NA,Primary Focal Segmental Glomerulosclerosis FSGS
Q80TG9,-0.10088665859612789,-1.0724323607827653,19.496279040559344,-0.790356603686993,0.4401984069192838,0.5614484507406374,0.20299299986826413,-6.490889065902349,Leucine-rich repeat and fibronectin type-III domain-containing protein 2 OS=Mus musculus OX=10090 GN=Lrfn2 PE=1 SV=2,0.003,3.066,1,1,3,1,788,84.9,6.74,other biological processes,plasma membrane;other membranes;other cell component,NA,70530,ENSMUSG00000040490,Lrfn2,Synaptic adhesion-like molecules,NA
Q6PHN9,0.10085572219605154,1.072409364349068,25.146999439834886,0.7360580749538966,0.47117300736165624,0.5904269704331597,0.2134702514064362,-6.53340796265874,Ras-related protein Rab-35 OS=Mus musculus OX=10090 GN=Rab35 PE=1 SV=1,0,88.918,40,9,171,6,201,23,8.29,cell cycle OR cell proliferation;cell organization and biogenesis;transport;developmental processes;signal transduction;other biological processes,non-structural extracellular;plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle;other cell component,other molecular function,77407,ENSMUSG00000029518,Rab35,RAB geranylgeranylation; TBC/RABGAPs; RAB GEFs exchange GTP for GDP on RABs,NA
Q9CY27,0.10071942541667056,1.0723080546237322,23.775253412810414,0.8454958804675691,0.40892542768634477,0.5311417846861582,0.19203555390810712,-6.4462252894716485,Very-long-chain enoyl-CoA reductase OS=Mus musculus OX=10090 GN=Tecr PE=1 SV=1,0,44.423,21,8,57,8,308,36.1,9.55,other metabolic processes,other membranes;ER/Golgi,other molecular function,106529,ENSMUSG00000031708,Tecr,Synthesis of very long-chain fatty acyl-CoAs,NA
E9Q1P5,0.10063983783788188,1.0722489014101895,19.9701472997251,0.4579487145294463,0.652784329533438,0.7482905883337054,0.270546211497548,-6.702701834480478,SH3 and multiple ankyrin repeat domains protein 3 (Fragment) OS=Mus musculus OX=10090 GN=Shank3 PE=1 SV=8,0,45.771,40,4,40,1,135,15.2,9.82,NA,NA,NA,NA,ENSMUSG00000022623,Shank3,NA,NA
