"","Accession","log2_foldchange","foldchange","AveExpr","t","p_value","adj_p_value","q_value","B","description","exp_q.value_combined","sum_pep_score","coverage_percent","num_peptides","num_psms","num_unique_peptides","num_aas","mw_kda","calc_pi","biological_process","cellular_component","molecular_function","entrez_gene_id","ensembl_gene_id","gene_symbol","reactome_pathways","wikipathways"
"3165","Q8K341",-0.0487360521142719,-1.03435832345591,20.9571990584635,0.397146616331975,0.695925831633545,0.926178132444103,0.765859837880738,-5.73380918746177,"Alpha-tubulin N-acetyltransferase 1 OS=Mus musculus OX=10090 GN=Atat1 PE=1 SV=1",0,23.831,13,5,31,5,421,47.1,9.98,"protein metabolism;other metabolic processes;developmental processes;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;other cell component","other molecular function","73242","ENSMUSG00000024426","Atat1","Cilium Assembly",NA
"3166","A2AL50",-0.0487308932065886,-1.03435462471889,18.569338496133,0.281467984247505,0.781559504994831,0.961587295205993,0.795139794621619,-5.77131738511309,"Alkylglycerone-phosphate synthase OS=Mus musculus OX=10090 GN=Agps PE=1 SV=1",0,15.236,6,3,8,3,671,74.3,7.66,"other metabolic processes","nucleus;other cytoplasmic organelle","other molecular function","228061","ENSMUSG00000042410","Agps",NA,"Triacylglyceride Synthesis"
"3167","Q8BX10",0.0485626287434826,1.0342339928657,24.0489764502939,-0.277748295007751,0.784368438267339,0.96196543089821,0.795452476307564,-5.7723136787366,"Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Mus musculus OX=10090 GN=Pgam5 PE=1 SV=1",0,73.001,48,12,101,12,288,32,9.04,"protein metabolism;other metabolic processes;other biological processes","other membranes;mitochondrion","enzyme regulator activity;other molecular function","72542","ENSMUSG00000029500","Pgam5","Receptor Mediated Mitophagy",NA
"3168","P80316",0.0485163264625577,1.03420080038699,24.9247281219439,-0.441169144807,0.664340388733709,0.916536570625562,0.757887197723731,-5.71623685848305,"T-complex protein 1 subunit epsilon OS=Mus musculus OX=10090 GN=Cct5 PE=1 SV=1",0,309.797,56,25,237,25,541,59.6,6.02,"transport;other biological processes","cytosol;cytoskeleton;other cell component","cytoskeletal activity;nucleic acid binding activity;other molecular function","12465","ENSMUSG00000022234","Cct5","BBSome-mediated cargo-targeting to cilium; Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Association of TriC/CCT with target proteins during biosynthesis",NA
"3169","A0A0A6YW06",0.0484697480641216,1.03416741104416,24.4810967666574,-0.321917193862048,0.751221392716698,0.948271052621739,0.784128548480616,-5.75963693217032,"Protein enabled homolog OS=Mus musculus OX=10090 GN=Enah PE=1 SV=1",0,72.399,18,11,53,11,785,83.9,7.53,NA,"cytoskeleton;other cell component","cytoskeletal activity;other molecular function","13800","ENSMUSG00000022995","Enah",NA,"Regulation of Actin Cytoskeleton"
"3170","Q8BH24",0.0483828256692718,1.03410510432129,18.8882849068251,-0.249848719224668,0.806329982344768,0.964776981305008,0.797777356871373,-5.70959386388895,"Transmembrane 9 superfamily member 4 OS=Mus musculus OX=10090 GN=Tm9sf4 PE=1 SV=1",0.002,3.317,1,1,1,1,643,74.6,7.23,"cell adhesion;cell organization and biogenesis;stress response;transport;other biological processes","other membranes;ER/Golgi;other cytoplasmic organelle",NA,"99237","ENSMUSG00000068040","Tm9sf4",NA,NA
"3171","Q9JKY7",0.0482654226778401,1.03402095480286,20.7865189690407,-0.287997297342017,0.776636368976858,0.959732550522655,0.793606099954544,-5.769536811719,"Cytochrome P450 CYP2D22 OS=Mus musculus OX=10090 GN=Cyp2d22 PE=1 SV=1",0,43.742,13,5,50,5,500,56.4,6.98,"other metabolic processes;other biological processes","other membranes;other cell component","other molecular function","56448","ENSMUSG00000061740","Cyp2d22","Fatty acids; Miscellaneous substrates; CYP2E1 reactions; Biosynthesis of maresin-like SPMs",NA
"3172","A0A0R4J0Z1",0.0481712931929863,1.03395349169952,26.9568208098253,-0.456473768494509,0.653505605235455,0.911900564898465,0.754053668869839,-5.70970532939134,"Protein disulfide-isomerase A4 OS=Mus musculus OX=10090 GN=Pdia4 PE=1 SV=1",0,140.503,36,21,159,21,641,72.3,5.22,"protein metabolism;other metabolic processes","ER/Golgi;other cell component","other molecular function","12304","ENSMUSG00000025823","Pdia4",NA,NA
"3173","Q04736",0.0481368575505208,1.03392881259074,20.0381176343118,-0.280424943831379,0.782346849714791,0.961587295205993,0.795139794621619,-5.77159808101297,"Tyrosine-protein kinase Yes OS=Mus musculus OX=10090 GN=Yes1 PE=1 SV=3",0,48.573,14,9,66,2,541,60.6,6.64,"protein metabolism;other metabolic processes;stress response;signal transduction;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;other cell component","signal transduction activity or receptor binding;kinase activity;other molecular function","22612","ENSMUSG00000014932","Yes1","EPHB-mediated forward signaling; EPH-ephrin mediated repulsion of cells; Regulation of signaling by CBL; FCGR activation; EPHA-mediated growth cone collapse; Regulation of KIT signaling; PECAM1 interactions; CD28 co-stimulation; Signaling by ERBB2; CTLA4 inhibitory signaling","Kit Receptor Signaling Pathway; Alpha6-Beta4 Integrin Signaling Pathway"
"3174","Q9DCM0",-0.0479695050086022,-1.03380888386384,21.9544082591805,0.310860070267826,0.759475602325095,0.95118345193284,0.786536821345315,-5.76298366236932,"Persulfide dioxygenase ETHE1, mitochondrial OS=Mus musculus OX=10090 GN=Ethe1 PE=1 SV=2",0,30.835,8,2,41,2,254,27.7,7.23,"other metabolic processes","mitochondrion;nucleus;other cell component","other molecular function","66071","ENSMUSG00000064254","Ethe1","Sulfide oxidation to sulfate",NA
"3175","O08528",0.0479509488014429,1.03379558691064,20.7817962600257,-0.278055810179941,0.784136101136623,0.96196543089821,0.795452476307564,-5.77223181074618,"Hexokinase-2 OS=Mus musculus OX=10090 GN=Hk2 PE=1 SV=1",0,83.222,6,5,125,1,917,102.5,6.11,"cell organization and biogenesis;other metabolic processes;stress response;transport;developmental processes;other biological processes","plasma membrane;other membranes;cytosol;mitochondrion;ER/Golgi","kinase activity;other molecular function","15277","ENSMUSG00000000628","Hk2","Glycolysis","Glycolysis and Gluconeogenesis"
"3176","Q8R071",0.0479155292169899,1.03377020652214,20.760765939562,-0.214405681610635,0.832779601222834,0.968276412766154,0.80067104861125,-5.71773362381281,"Inositol-trisphosphate 3-kinase A OS=Mus musculus OX=10090 GN=Itpka PE=1 SV=1",0,30.014,9,4,13,4,459,50.9,7.72,"cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;other biological processes","nucleus;other cell component","kinase activity;other molecular function","228550","ENSMUSG00000027296","Itpka","Synthesis of IP3 and IP4 in the cytosol",NA
"3177","A1KR23",0.0478942552290249,1.03375496265413,19.8114782691917,-0.259735713142078,0.798013180330134,0.962611859063822,0.795987009949393,-5.77695237685951,"Glycine receptor beta subunit OS=Mus musculus OX=10090 GN=Glrb PE=1 SV=1",0.009,2.036,3,1,11,1,445,50.1,8.79,"cell-cell signaling;transport;signal transduction","plasma membrane;other membranes","transporter activity;other molecular function","14658","ENSMUSG00000028020","Glrb",NA,NA
"3178","P99029",0.0476454351465918,1.03357668740686,27.9997305702546,-0.347178287889186,0.732480789074353,0.939705319623172,0.777045514822392,-5.75155795945693,"Peroxiredoxin-5, mitochondrial OS=Mus musculus OX=10090 GN=Prdx5 PE=1 SV=2",0,222.477,39,10,290,10,210,21.9,8.85,"other metabolic processes;stress response;other biological processes","cytosol;nucleus;other cytoplasmic organelle;other cell component","signal transduction activity or receptor binding;enzyme regulator activity;nucleic acid binding activity;other molecular function","54683","ENSMUSG00000024953","Prdx5","TP53 Regulates Metabolic Genes; Detoxification of Reactive Oxygen Species","Oxidative Stress and Redox Pathway"
"3179","A0A087WSU5",0.0476297400234138,1.03356544315584,19.2405827252619,-0.348595989599054,0.731434013203113,0.939587267254631,0.776947896918594,-5.75108672632619,"Nucleolar protein 58 (Fragment) OS=Mus musculus OX=10090 GN=Nop58 PE=1 SV=1",0.057,1.094,7,1,1,1,146,16.4,7.75,NA,NA,NA,NA,"ENSMUSG00000026020","Nop58",NA,NA
"3180","Q91YQ5",0.0475455477353997,1.03350512846842,24.4332081439739,-0.323631814868623,0.749944150598986,0.948058611415085,0.783952880126561,-5.75910761098679,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Mus musculus OX=10090 GN=Rpn1 PE=1 SV=1",0,216.032,46,20,125,20,608,68.5,6.46,"protein metabolism;other metabolic processes","other membranes;cytosol;ER/Golgi;other cell component",NA,"103963","ENSMUSG00000030062","Rpn1",NA,"Proteasome Degradation"
"3181","P70290",-0.0475414873867379,-1.03350221975581,19.7448471449885,0.294681266760792,0.771606687984632,0.957103072383707,0.791431775566327,-5.76767219666669,"55 kDa erythrocyte membrane protein OS=Mus musculus OX=10090 GN=Mpp1 PE=1 SV=1",0,39.766,19,4,33,4,466,52.2,7.2,"other biological processes","plasma membrane;other membranes;cytoskeleton;other cell component",NA,"17524","ENSMUSG00000031402","Mpp1",NA,NA
"3182","E9Q6H8",-0.0475374306625049,-1.03349931364781,19.7072364848624,0.200071907244014,0.844298894021743,0.971183682672512,0.803075079953777,-5.78982936019226,"Pleckstrin homology domain-containing, family A member 5 OS=Mus musculus OX=10090 GN=Plekha5 PE=1 SV=1",0,35.061,4,4,9,4,1269,144.3,7.39,"developmental processes","cytosol;nucleus;other cell component","other molecular function","109135","ENSMUSG00000030231","Plekha5","Synthesis of PIPs at the plasma membrane",NA
"3183","Q99MS3",-0.0475358397279777,-1.03349817395523,22.0960836645452,0.313402239274224,0.757575181971142,0.951042606609314,0.786420355869762,-5.76222443857809,"Mpv17-like protein OS=Mus musculus OX=10090 GN=Mpv17l PE=1 SV=2",0,7.093,11,3,18,3,194,22.2,10.05,"cell organization and biogenesis;other metabolic processes;transport;other biological processes","other membranes;other cytoplasmic organelle;other cell component",NA,"93734","ENSMUSG00000022679","Mpv17l",NA,NA
"3184","O55003",0.0475324072907135,1.03349571507561,22.500773258767,-0.210084826262629,0.835959513800599,0.970148455576479,0.802219047158179,-5.78814019132146,"BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 OS=Mus musculus OX=10090 GN=Bnip3 PE=1 SV=1",0,13.66,15,3,8,3,187,21,7.14,"cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes","other membranes;mitochondrion;ER/Golgi;nucleus;other cell component","other molecular function","12176","ENSMUSG00000078566","Bnip3",NA,NA
"3185","P12960",-0.0474834311423109,-1.03346063089016,28.2891848288421,0.45896511191557,0.651749273688336,0.910918669857061,0.753241736531034,-5.70862154326196,"Contactin-1 OS=Mus musculus OX=10090 GN=Cntn1 PE=1 SV=1",0,898.908,48,43,914,43,1020,113.3,6.16,"cell adhesion;cell organization and biogenesis;developmental processes;signal transduction;other biological processes","plasma membrane;other membranes","other molecular function","12805","ENSMUSG00000055022","Cntn1",NA,"Delta-Notch Signaling Pathway"
"3186","L0N7N1",0.0474442077339106,1.03343253396308,17.4684548440187,-0.305744340495025,0.763998048523023,0.953408105214906,0.788376394686837,-5.7640469232889,"Kinesin-like protein KIF14 OS=Mus musculus OX=10090 GN=Kif14 PE=1 SV=1",0,8.467,2,2,7,1,1674,186.3,7.84,"cell adhesion;cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component","cytoskeletal activity;other molecular function","381293","ENSMUSG00000041498","Kif14","RND2 GTPase cycle; RND1 GTPase cycle; RHO GTPases activate CIT",NA
"3187","Q9CQE2",0.0473790678664372,1.03338587397142,21.4182760868545,-0.397880500246851,0.695394356640657,0.926108544645171,0.765802295493867,-5.733531069987,"Transmembrane protein 223 OS=Mus musculus OX=10090 GN=Tmem223 PE=2 SV=1",0,7.765,16,4,9,4,199,21.8,10.67,"developmental processes","other membranes",NA,"66836","ENSMUSG00000117924","Tmem223",NA,NA
"3188","F7BJK1",0.0473554012471773,1.03336892198313,24.7087502035329,-0.371740475361076,0.714423066751674,0.932302043127503,0.770923720387668,-5.74312631715996,"Protocadherin 1 (Fragment) OS=Mus musculus OX=10090 GN=Pcdh1 PE=1 SV=1",0,229.975,28,20,174,15,1077,116.4,5.08,"cell adhesion","plasma membrane;other membranes;nucleus;other cell component","other molecular function",NA,"ENSMUSG00000051375","Pcdh1",NA,NA
"3189","Q9D8T7",0.0473511768660622,1.03336589616157,22.2490764340724,-0.387027116993451,0.703270743592135,0.928430432431412,0.767722272376559,-5.73759275209698,"SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Mus musculus OX=10090 GN=Slirp PE=1 SV=2",0,91.29,65,6,66,6,112,12.6,9.82,"cell organization and biogenesis;other biological processes","cytoskeleton;mitochondrion;nucleus;other cell component","nucleic acid binding activity","380773","ENSMUSG00000021040","Slirp",NA,"mRNA processing"
"3190","Q7TMY8",-0.0473403219349677,-1.03335812107877,20.4845623860578,0.261752411236529,0.796482083358011,0.962466463424236,0.795866781802062,-5.77644835114145,"E3 ubiquitin-protein ligase HUWE1 OS=Mus musculus OX=10090 GN=Huwe1 PE=1 SV=5",0,45.793,3,8,12,8,4377,482.3,5.22,"cell organization and biogenesis;protein metabolism;DNA metabolism;other metabolic processes;stress response;other biological processes","other membranes;cytosol;ER/Golgi;nucleus;other cell component","nucleic acid binding activity;other molecular function","59026","ENSMUSG00000025261","Huwe1","Neutrophil degranulation; Antigen processing: Ubiquitination & Proteasome degradation",NA
"3191","O88935",-0.047316611186325,-1.03334113793775,30.025689818967,0.419123589861301,0.680081564633164,0.920357970514377,0.761047126248066,-5.72526255473794,"Synapsin-1 OS=Mus musculus OX=10090 GN=Syn1 PE=1 SV=2",0,1033.366,66,32,1236,30,706,74.1,9.8,"cell-cell signaling;cell organization and biogenesis;transport;developmental processes;other biological processes","other membranes;cytosol;cytoskeleton;ER/Golgi;nucleus;other cell component","cytoskeletal activity;other molecular function","20964","ENSMUSG00000037217","Syn1","Dopamine Neurotransmitter Release Cycle; Serotonin Neurotransmitter Release Cycle",NA
"3192","P35235",-0.0471929143325411,-1.03325254293708,24.7804972616965,0.381562453180786,0.707249682110006,0.929698174977571,0.768770572986199,-5.73959605096226,"Tyrosine-protein phosphatase non-receptor type 11 OS=Mus musculus OX=10090 GN=Ptpn11 PE=1 SV=3",0,164.922,31,14,103,14,593,68,7.3,"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes;signal transduction;other biological processes","cytosol;mitochondrion;nucleus;other cell component","signal transduction activity or receptor binding;other molecular function","19247","ENSMUSG00000043733","Ptpn11","PD-1 signaling; RET signaling; Signaling by SCF-KIT; GPVI-mediated activation cascade; Downstream signal transduction; Platelet sensitization by LDL; Interleukin-20 family signaling; Regulation of IFNA signaling; PIP3 activates AKT signaling; PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling; Tie2 Signaling; Spry regulation of FGF signaling; PI3K Cascade; Interleukin-3, Interleukin-5 and GM-CSF signaling; PI-3K cascade:FGFR1; FRS-mediated FGFR1 signaling; PI-3K cascade:FGFR2; FRS-mediated FGFR2 signaling; FRS-mediated FGFR4 signaling; PI-3K cascade:FGFR4; Interleukin-6 signaling; PECAM1 interactions; FRS-mediated FGFR3 signaling; PI-3K cascade:FGFR3; GAB1 signalosome; CTLA4 inhibitory signaling; Signaling by CSF3 (G-CSF); MAPK3 (ERK1) activation; MAPK1 (ERK2) activation; Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon; MET activates PTPN11; Regulation of RUNX1 Expression and Activity","IL-9 Signaling Pathway; Type II interferon signaling (IFNG); IL-5 Signaling Pathway; PluriNetWork: mechanisms associated with pluripotency; Signaling of Hepatocyte Growth Factor Receptor; Heart Development; TNF-alpha NF-kB Signaling Pathway; ESC Pluripotency Pathways; IL-1 Signaling Pathway; IL-3 Signaling Pathway; IL-6 signaling Pathway; Kit Receptor Signaling Pathway; IL-2 Signaling Pathway; EGFR1 Signaling Pathway; Insulin Signaling"
"3193","O89051",-0.047040255147067,-1.03314321481021,21.4695044829966,0.275534530678067,0.786041619273238,0.96196543089821,0.795452476307564,-5.77290038759457,"Integral membrane protein 2B OS=Mus musculus OX=10090 GN=Itm2b PE=1 SV=1",0,32.714,20,4,22,4,266,30.2,5.3,"other biological processes","non-structural extracellular;plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle;other cell component","other molecular function","16432","ENSMUSG00000022108","Itm2b",NA,"IL-2 Signaling Pathway"
"3194","Q8K337",-0.0469942045601925,-1.03311023757614,19.2912924238617,0.425647183119837,0.675407325074045,0.919356241519988,0.760218793146292,-5.72263885574464,"Type II inositol 1,4,5-trisphosphate 5-phosphatase OS=Mus musculus OX=10090 GN=Inpp5b PE=1 SV=1",0.057,1.082,2,1,1,1,993,112.7,5.64,"other metabolic processes;developmental processes;signal transduction;other biological processes","other membranes;cytosol;ER/Golgi;other cytoplasmic organelle","other molecular function","16330","ENSMUSG00000028894","Inpp5b","Synthesis of IP3 and IP4 in the cytosol; Synthesis of IP2, IP, and Ins in the cytosol",NA
"3195","Q6PGF7",0.0468095651646152,1.03297802623663,21.8785163832336,-0.246120823836718,0.808371506077186,0.965051628393782,0.798004463480258,-5.78025388722919,"Exocyst complex component 8 OS=Mus musculus OX=10090 GN=Exoc8 PE=1 SV=1",0,83.787,24,10,71,10,716,81,5.4,"cell organization and biogenesis;transport;other biological processes","plasma membrane;other membranes;cytosol;other cytoplasmic organelle;other cell component","other molecular function","102058","ENSMUSG00000074030","Exoc8","VxPx cargo-targeting to cilium; Insulin processing",NA
"3196","Q9DCN2",-0.0467441321368867,-1.03293117687127,25.4722532471762,0.328504376692932,0.746318590258929,0.946562379051707,0.782715640512379,-5.75758824753255,"NADH-cytochrome b5 reductase 3 OS=Mus musculus OX=10090 GN=Cyb5r3 PE=1 SV=3",0,209.864,53,13,217,13,301,34.1,8.38,"other metabolic processes","other membranes;mitochondrion;ER/Golgi;other cell component","other molecular function","109754","ENSMUSG00000018042","Cyb5r3","Neutrophil degranulation; Phase I - Functionalization of compounds; Vitamin C (ascorbate) metabolism","Oxidation by Cytochrome P450"
"3197","Q924S8",0.0466807608595659,1.03288580572312,19.9544570415433,-0.269159834948891,0.79086563227433,0.962466463424236,0.795866781802062,-5.77456386840378,"Sprouty-related, EVH1 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Spred1 PE=1 SV=1",0,38.74,16,4,17,4,444,50.6,6.47,"developmental processes;other biological processes","plasma membrane;other membranes;cytosol;nucleus;other cell component","signal transduction activity or receptor binding;enzyme regulator activity;other molecular function","114715","ENSMUSG00000027351","Spred1","Regulation of RAS by GAPs; FGFRL1 modulation of FGFR1 signaling","Kit Receptor Signaling Pathway"
"3198","Q3TLP8",0.0465695402485125,1.03280618129854,26.8076438951929,-0.352997725643868,0.728187406158128,0.938039207337552,0.775667800924539,-5.74961156624257,"Ras-related C3 botulinum toxin substrate 1 OS=Mus musculus OX=10090 GN=Rac1 PE=1 SV=1",0,55.091,18,5,115,3,211,23.4,8.69,"cell adhesion;cell cycle OR cell proliferation;cell organization and biogenesis;signal transduction;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;other cytoplasmic organelle;other cell component","other molecular function","19353","ENSMUSG00000001847","Rac1",NA,"IL-5 Signaling Pathway; MicroRNAs in Cardiomyocyte Hypertrophy; Chemokine signaling pathway; G13 Signaling Pathway; p38 MAPK Signaling Pathway; Microglia Pathogen Phagocytosis Pathway; IL-3 Signaling Pathway; Robo4 and VEGF Signaling Pathways Crosstalk; IL-6 signaling Pathway; Wnt Signaling Pathway; Oxidative Stress and Redox Pathway; Alpha6-Beta4 Integrin Signaling Pathway; MAPK signaling pathway; Regulation of Actin Cytoskeleton; Wnt Signaling Pathway NetPath; EGFR1 Signaling Pathway; Integrin-mediated Cell Adhesion; Insulin Signaling; Focal Adhesion"
"3199","D3YWR3",-0.0465209114741789,-1.03277136919283,23.0245496960564,0.306123291096078,0.76302082140526,0.953050721793262,0.788080873123787,-5.76438200543008,"Adhesion G protein-coupled receptor L3 OS=Mus musculus OX=10090 GN=Adgrl3 PE=1 SV=1",0,134.659,17,15,123,14,1268,141.9,7.01,"signal transduction","plasma membrane;other membranes;other cell component","other molecular function",NA,"ENSMUSG00000037605","Adgrl3",NA,"Non-odorant GPCRs"
"3200","F8WHM5",0.0464645669078791,1.03273103501483,22.1226405273835,-0.307357894251723,0.76209626521408,0.952499517271371,0.787625080235803,-5.7640195838614,"Golgi apparatus protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Glg1 PE=1 SV=1",0,64.179,8,9,22,9,1163,132.3,6.93,NA,"other membranes;cytoskeleton;ER/Golgi",NA,NA,"ENSMUSG00000003316","Glg1",NA,NA
"3201","Q9CZ42",0.0464031325329088,1.0326870590996,24.3968335219643,-0.318989539755493,0.753403946788012,0.948800185728638,0.784566090440711,-5.76053431022307,"ATP-dependent (S)-NAD(P)H-hydrate dehydratase OS=Mus musculus OX=10090 GN=Naxd PE=1 SV=1",0,167.748,43,10,156,10,343,36.7,7.77,"other metabolic processes","cytosol;ER/Golgi","other molecular function","69225",NA,"Naxd","Nicotinamide salvaging",NA
"3202","Q9CQR2",-0.0463414332770853,-1.03264289546224,21.6192069946284,0.308105614768324,0.761536499394613,0.952403832681968,0.787545958324412,-5.76379938700467,"40S ribosomal protein S21 OS=Mus musculus OX=10090 GN=Rps21 PE=1 SV=1",0,37.336,30,2,28,2,83,9.1,8.51,"protein metabolism;RNA metabolism OR transcription;other metabolic processes","cytosol;ER/Golgi;translational apparatus;other cell component","translation activity;other molecular function","66481","ENSMUSG00000039001","Rps21","L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition","Cytoplasmic Ribosomal Proteins"
"3203","A0A2R8VHV7",-0.0463264682098625,-1.03263218391908,19.5968608282346,0.368683498708103,0.716661337044887,0.933910410125932,0.77225368451176,-5.74420659953376,"Alanine aminotransferase 1 (Fragment) OS=Mus musculus OX=10090 GN=Gpt PE=1 SV=1",0,11.453,15,2,14,2,233,25.8,7.99,"other metabolic processes",NA,"other molecular function",NA,"ENSMUSG00000022546","Gpt",NA,NA
"3204","Q9Z2I9",0.046269441522135,1.03259136695667,28.9205146637701,-0.355392129635716,0.72642357072758,0.937914465311362,0.77556465132015,-5.74880146954592,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Sucla2 PE=1 SV=2",0,417.121,51,27,498,27,463,50.1,7.01,"other metabolic processes","other cell component","other molecular function","20916","ENSMUSG00000022110","Sucla2","Citric acid cycle (TCA cycle)","TCA Cycle"
"3205","P50544",-0.0461928640936122,-1.03253655905146,24.6338624910624,0.341303002026045,0.736824610468352,0.941816671357407,0.778791398729868,-5.75349068119331,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadvl PE=1 SV=3",0,372.326,44,22,203,22,656,70.8,8.75,"other metabolic processes;stress response;other biological processes","other membranes;cytosol;mitochondrion;nucleus","other molecular function","11370","ENSMUSG00000018574","Acadvl","Beta oxidation of palmitoyl-CoA to myristoyl-CoA","Fatty Acid Beta Oxidation; Mitochondrial LC-Fatty Acid Beta-Oxidation"
"3206","A0A0A0MQM0",-0.0460169028596518,-1.03241063131034,24.0959552815654,0.30095408777994,0.766895847989788,0.955221909121588,0.789876235286887,-5.76588377717851,"Eukaryotic translation initiation factor 5A (Fragment) OS=Mus musculus OX=10090 GN=Eif5a PE=1 SV=1",0,57.585,43,7,84,7,149,16.3,5,"protein metabolism;other metabolic processes;transport;other biological processes","other membranes;ER/Golgi;nucleus","translation activity;nucleic acid binding activity",NA,"ENSMUSG00000078812","Eif5a",NA,NA
"3207","P22723",0.0459011057072551,1.03232776874401,22.7100461174346,-0.406473635634454,0.689183396643107,0.925912932850783,0.765640543437875,-5.73023709421677,"Gamma-aminobutyric acid receptor subunit gamma-2 OS=Mus musculus OX=10090 GN=Gabrg2 PE=1 SV=3",0,62.771,20,9,49,9,474,55.1,8.66,"cell-cell signaling;cell organization and biogenesis;transport;developmental processes;signal transduction;other biological processes","plasma membrane;other membranes;other cell component","transporter activity;other molecular function","14406","ENSMUSG00000020436","Gabrg2","GABA receptor activation","Splicing factor NOVA regulated synaptic proteins"
"3208","A0A0R4J0D5",0.0457581144579926,1.03222545569929,18.3306432418662,-0.321397815450599,0.751608430239009,0.948412430218366,0.7842454540946,-5.75979672169211,"Vacuolar fusion protein MON1 homolog OS=Mus musculus OX=10090 GN=Mon1a PE=1 SV=1",0.001,4.043,2,1,3,1,556,62.1,6.1,"transport","other cytoplasmic organelle","enzyme regulator activity","72825","ENSMUSG00000032583","Mon1a",NA,NA
"3209","Q99MN9",-0.0457493524236199,-1.03221918662148,25.1805857464138,0.37955734585635,0.708711829944472,0.929698174977571,0.768770572986199,-5.74032408721903,"Propionyl-CoA carboxylase beta chain, mitochondrial OS=Mus musculus OX=10090 GN=Pccb PE=1 SV=2",0,263.831,42,16,206,16,541,58.4,7.66,NA,"mitochondrion","other molecular function","66904","ENSMUSG00000032527","Pccb","Biotin transport and metabolism; Propionyl-CoA catabolism",NA
"3210","Q80ZG9",-0.0457226921511484,-1.03220011191081,21.3252106894436,0.353814437587322,0.727585599929514,0.937914465311362,0.77556465132015,-5.74933585491746,"General transcription factor II-I repeat domain-containing protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Gtf2ird1 PE=1 SV=1",0.042,1.318,3,1,9,1,345,38.9,8.81,NA,"nucleus",NA,NA,"ENSMUSG00000023079","Gtf2ird1",NA,NA
"3211","Q91WD5",-0.0457136272793299,-1.03219362631819,27.3011512677291,0.338035415713468,0.739244426691167,0.941947651955123,0.778899707030203,-5.75455150466832,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs2 PE=1 SV=1",0,458.802,56,18,555,13,463,52.6,6.99,"other metabolic processes;stress response","other membranes;mitochondrion;nucleus","other molecular function","226646","ENSMUSG00000013593","Ndufs2","Complex I biogenesis","Oxidative phosphorylation; Electron Transport Chain"
"3212","Q4KUS2",-0.0456854923326766,-1.0321734970264,24.590404539815,0.386152524409671,0.703906964353428,0.928648344538558,0.767902464636779,-5.73791525091736,"Protein unc-13 homolog A OS=Mus musculus OX=10090 GN=Unc13a PE=1 SV=3",0,285.486,20,30,229,30,1712,193.7,5.25,"cell-cell signaling;cell organization and biogenesis;other metabolic processes;transport;developmental processes;signal transduction;other biological processes","plasma membrane;other membranes;ER/Golgi;other cell component","cytoskeletal activity;other molecular function","382018","ENSMUSG00000034799","Unc13a",NA,NA
"3213","A0A1L1STE6",-0.0456847663088276,-1.03217297759411,29.2696811593309,0.376148776239852,0.71120007135625,0.930793718886566,0.769676481958936,-5.74155305611502,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Mus musculus OX=10090 GN=Idh3a PE=1 SV=1",0,301.388,34,12,400,12,384,41.5,6.93,"other metabolic processes","mitochondrion","other molecular function",NA,"ENSMUSG00000032279","Idh3a",NA,NA
