Accession,log2_foldchange,foldchange,AveExpr,t,p_value,adj_p_value,q_value,B,description,exp_q-value_combined,sum_pep_score,coverage_percent,num_peptides,num_psms,num_unique_peptides,num_aas,mw_kda,calc_pi,biological_process,cellular_component,molecular_function,entrez_gene_id,ensembl_gene_id,gene_symbol,reactome_pathways,wikipathways
Q8BFP9,0.026962637332495376,1.0188648098898108,23.98836950212523,0.20597817906247307,0.8391181180255238,0.9704120429252889,0.8024370084305905,-5.788960278964385,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial OS=Mus musculus OX=10090 GN=Pdk1 PE=1 SV=2",0,130.426,33,12,107,11,434,49,8.19,cell cycle OR cell proliferation;protein metabolism;other metabolic processes;stress response;signal transduction;other biological processes,plasma membrane;other membranes;mitochondrion;nucleus;other cell component,kinase activity;other molecular function,228026,ENSMUSG00000006494,Pdk1,Regulation of pyruvate dehydrogenase (PDH) complex; Signaling by Retinoic Acid,EPO Receptor Signaling; Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling; TCA Cycle
Q9DCA2,0.026853374986888667,1.0187876492006855,19.543995449452105,0.1817812076036856,0.8577844590439954,0.9736916685870249,0.8051489420096942,-5.793465149456941,"28S ribosomal protein S11, mitochondrial OS=Mus musculus OX=10090 GN=Mrps11 PE=1 SV=2",0,29.183,19,2,16,2,191,20.2,10.77,cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes,cytosol;mitochondrion;translational apparatus,nucleic acid binding activity;other molecular function,NA,NA,Mrps11,Mitochondrial translation elongation; Mitochondrial translation termination,NA
Q9WVK8,-0.026809651409841706,-1.0187567733994884,23.81561850277314,-0.18258354100220678,0.857164061627812,0.9736916685870249,0.8051489420096942,-5.793324748772829,Cholesterol 24-hydroxylase OS=Mus musculus OX=10090 GN=Cyp46a1 PE=1 SV=1,0,118.56,29,13,131,13,500,56.8,8.82,other metabolic processes;other biological processes,other membranes;ER/Golgi;other cell component,other molecular function,13116,ENSMUSG00000021259,Cyp46a1,Synthesis of bile acids and bile salts via 24-hydroxycholesterol; Endogenous sterols,Metapathway biotransformation; Oxidation by Cytochrome P450; Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways)
Q71RI9,0.026804979147080132,1.0187534740940267,22.724346592874145,0.1561937962965291,0.8776175145486019,0.9736916685870249,0.8051489420096942,-5.797619527704995,Kynurenine--oxoglutarate transaminase 3 OS=Mus musculus OX=10090 GN=Kyat3 PE=1 SV=1,0,75.095,20,8,80,8,455,51.1,8.37,other metabolic processes,other cell component,other molecular function,229905,ENSMUSG00000040213,Kyat3,NA,NA
Q91YT7,0.02679016106061738,1.0187430104138244,18.690714832081266,0.16120180567277312,0.873950819782509,0.9736916685870249,0.8051489420096942,-5.796774916870082,YTH domain-containing family protein 2 OS=Mus musculus OX=10090 GN=Ythdf2 PE=1 SV=1,0.004,2.549,2,1,2,1,579,62.2,8.79,cell cycle OR cell proliferation;RNA metabolism OR transcription;other metabolic processes;stress response;developmental processes;other biological processes,cytosol;cytoskeleton;nucleus;other cell component,nucleic acid binding activity,213541,ENSMUSG00000040025,Ythdf2,NA,NA
Q7TNE1,0.02664323030275284,1.018639262181305,21.021199894293733,0.17702776619939967,0.8614619588324939,0.9736916685870249,0.8051489420096942,-5.794284322413324,Succinate--hydroxymethylglutarate CoA-transferase OS=Mus musculus OX=10090 GN=Sugct PE=1 SV=2,0,7.379,6,2,5,2,436,47.7,8.68,NA,NA,other molecular function,192136,ENSMUSG00000055137,Sugct,NA,NA
Q9CZ13,0.02660126356066428,1.0186096312834183,28.953219877345642,0.22773800296233865,0.8224150004841504,0.9661274835345232,0.7988940917437725,-5.784431578167361,"Cytochrome b-c1 complex subunit 1, mitochondrial OS=Mus musculus OX=10090 GN=Uqcrc1 PE=1 SV=2",0,475.206,37,15,598,14,480,52.8,6.21,cell organization and biogenesis;other metabolic processes;other biological processes,other membranes;cytosol;mitochondrion,other molecular function,22273,ENSMUSG00000025651; ENSMUSG00000107235,Uqcrc1,Respiratory electron transport,Electron Transport Chain
E9PVN6,0.026583900458497567,1.018597372201515,23.472828880023375,0.21293595013307992,0.8337682717815912,0.9684256339884143,0.8007944401458642,-5.787561358157401,"Cytochrome c oxidase assembly protein COX16 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Gm20498 PE=1 SV=1",0,75.453,30,5,79,1,182,20.4,6.07,NA,other membranes;mitochondrion,NA,105940408,ENSMUSG00000021139,Gm20498,NA,NA
Q62167,0.026512227653419984,1.0185467697419404,23.6499813628824,0.19757471492627376,0.8455903094916289,0.9711836826725118,0.8030750799537767,-5.790588222537368,ATP-dependent RNA helicase DDX3X OS=Mus musculus OX=10090 GN=Ddx3x PE=1 SV=3,0,129.814,31,18,108,3,662,73.1,7.18,cell-cell signaling;cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component,enzyme regulator activity;cytoskeletal activity;translation activity;nucleic acid binding activity;other molecular function,13205,ENSMUSG00000000787,Ddx3x,Neutrophil degranulation,TNF-alpha NF-kB Signaling Pathway; mRNA processing
A0A0R4J2C2,0.026462794962053948,1.0185118707202465,24.030915171317115,0.15366381189827208,0.8795832963182164,0.9736916685870249,0.8051489420096942,-5.797996230345539,Synaptotagmin-2 OS=Mus musculus OX=10090 GN=Syt2 PE=1 SV=1,0,236.363,45,18,309,9,422,47.2,7.99,cell-cell signaling;transport;other biological processes,other membranes;ER/Golgi,other molecular function,20980,ENSMUSG00000026452,Syt2,NA,NA
Q7TMM9,-0.0264019434801277,-1.0184689117802979,27.7496180455382,-0.18643728398211276,0.8541855294513514,0.9723359390982463,0.8040278846988871,-5.792641798362996,Tubulin beta-2A chain OS=Mus musculus OX=10090 GN=Tubb2a PE=1 SV=1,0,807.396,72,26,1164,1,445,49.9,4.89,cell cycle OR cell proliferation;cell organization and biogenesis;developmental processes;other biological processes,cytoskeleton;other cell component,cytoskeletal activity;other molecular function,22151,ENSMUSG00000058672,Tubb2a,Recycling pathway of L1; Separation of Sister Chromatids; The role of GTSE1 in G2/M progression after G2 checkpoint; MHC class II antigen presentation; COPI-dependent Golgi-to-ER retrograde traffic; Kinesins; Hedgehog 'off' state; Intraflagellar transport; COPI-mediated anterograde transport; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; EML4 and NUDC in mitotic spindle formation; Recruitment of NuMA to mitotic centrosomes; Carboxyterminal post-translational modifications of tubulin; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane; HSP90 chaperone cycle for steroid hormone receptors (SHR); RHO GTPases activate IQGAPs; COPI-independent Golgi-to-ER retrograde traffic; Aggrephagy; Sealing of the nuclear envelope (NE) by ESCRT-III,NA
Q9D428,0.026384789290148092,1.0184568018715243,20.489176095095303,0.15470252237509557,0.8787761266589886,0.9736916685870249,0.8051489420096942,-5.797842313483029,Golgin subfamily A member 7B OS=Mus musculus OX=10090 GN=GOLGA7B PE=1 SV=1,0,25.745,23,4,44,3,167,18.3,6.01,protein metabolism;other metabolic processes;transport,other membranes;ER/Golgi;other cell component,other molecular function,71146,ENSMUSG00000042532,GOLGA7B,NA,NA
Q5SYD0,-0.02638413855249766,-1.0184563424895912,24.631523215252432,-0.17190546013410984,0.8654284799920963,0.9736916685870249,0.8051489420096942,-5.7951428569370025,Unconventional myosin-Id OS=Mus musculus OX=10090 GN=Myo1d PE=1 SV=1,0,270.28,36,33,213,31,1006,116,9.41,cell organization and biogenesis;transport;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;other cytoplasmic organelle;other cell component,cytoskeletal activity;other molecular function,338367,ENSMUSG00000035441,Myo1d,NA,NA
P16283,0.026110304169275622,1.0182630501508785,22.699576135508753,0.16530016269935313,0.8705487945281799,0.9736916685870249,0.8051489420096942,-5.796212871494074,Anion exchange protein 3 OS=Mus musculus OX=10090 GN=Slc4a3 PE=1 SV=2,0,108.551,13,12,53,12,1227,135.3,6.51,transport;other biological processes,plasma membrane;other membranes,transporter activity;other molecular function,20536,ENSMUSG00000006576,Slc4a3,Bicarbonate transporters,NA
P19096,0.026094496390470567,1.0182518929843112,26.395501981773823,0.1694879307220377,0.867301809382424,0.9736916685870249,0.8051489420096942,-5.7955393275570675,Fatty acid synthase OS=Mus musculus OX=10090 GN=Fasn PE=1 SV=2,0,725.493,33,62,580,62,2504,272.3,6.58,other metabolic processes;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;ER/Golgi;other cell component,other molecular function,14104,ENSMUSG00000025153,Fasn,ChREBP activates metabolic gene expression; Fatty acyl-CoA biosynthesis; Vitamin B5 (pantothenate) metabolism,Fatty Acid Biosynthesis; Dysregulated miRNA Targeting in Insulin/PI3K-AKT Signaling; Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways); Omega-9 FA synthesis
Q99M87,-0.025980145854489933,-1.0181711877541537,23.195706595745722,-0.19824729186787265,0.8450718801410643,0.9711836826725118,0.8030750799537767,-5.790460412974209,"DnaJ homolog subfamily A member 3, mitochondrial OS=Mus musculus OX=10090 GN=Dnaja3 PE=1 SV=1",0,156.177,30,10,89,10,480,52.4,9.22,cell organization and biogenesis;other metabolic processes;stress response;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;nucleus;other cell component,signal transduction activity or receptor binding;enzyme regulator activity;other molecular function,83945,ENSMUSG00000004069,Dnaja3,NA,NA
Q3U276,-0.025862783199961825,-1.0180883633112479,18.52052910201255,-0.1359946571052892,0.8933338622494422,0.9768438515914845,0.8077554928234075,-5.800456020172017,"Succinate dehydrogenase assembly factor 1, mitochondrial OS=Mus musculus OX=10090 GN=Sdhaf1 PE=1 SV=1",0,15.2,13,1,8,1,118,13.1,11.24,cell organization and biogenesis,mitochondrion,NA,68332,ENSMUSG00000074211,Sdhaf1,NA,NA
Q9QUG9,0.02584870373866366,1.0180784276939767,20.03146801107239,0.10177138772543252,0.920062502960419,0.9850639896602322,0.8145527528624404,-5.804368400403911,RAS guanyl-releasing protein 2 OS=Mus musculus OX=10090 GN=Rasgrp2 PE=1 SV=2,0,25.34,7,3,16,3,608,69.4,7.66,signal transduction;other biological processes,plasma membrane;other membranes;cytosol;other cell component,enzyme regulator activity;other molecular function,19395,ENSMUSG00000032946; ENSMUSG00000106685,Rasgrp2,Integrin signaling; Rap1 signalling,Chemokine signaling pathway
P20352,0.025826607896526355,1.0180628352594567,20.214760869283058,0.1189290720916426,0.9066478794001436,0.9818697638998257,0.8119114367512906,-5.8025474896373135,Tissue factor OS=Mus musculus OX=10090 GN=F3 PE=1 SV=2,0,19.364,11,3,10,3,294,32.9,9.32,protein metabolism;other metabolic processes;stress response;signal transduction;other biological processes,non-structural extracellular;extracellular matrix;plasma membrane;other membranes;other cell component,other molecular function,14066,NA,F3,Extrinsic Pathway of Fibrin Clot Formation,Macrophage markers
Q8R2Y0,-0.025656766018968824,-1.0179429904405743,20.770894929548025,-0.16184480667533832,0.8732296910272466,0.9736916685870249,0.8051489420096942,-5.796755971156782,Monoacylglycerol lipase ABHD6 OS=Mus musculus OX=10090 GN=Abhd6 PE=1 SV=1,0,25.37,10,3,29,3,336,38.2,8.47,other metabolic processes;other biological processes,plasma membrane;other membranes;mitochondrion;other cytoplasmic organelle;other cell component,other molecular function,66082,ENSMUSG00000025277,Abhd6,Arachidonate production from DAG,NA
Q3TAA8,-0.02557675627844347,-1.0178865383880973,18.083635119295725,-0.1537135552497731,0.8795446382429799,0.9736916685870249,0.8051489420096942,-5.79798888291215,Phosphatidylinositol glycan anchor biosynthesis class U protein OS=Mus musculus OX=10090 GN=Pigu PE=1 SV=1,0.001,4.456,3,1,4,1,435,49.9,7.72,protein metabolism;other metabolic processes;other biological processes,plasma membrane;other membranes;ER/Golgi,other molecular function,228812,ENSMUSG00000038383,Pigu,NA,NA
Z4YKM2,-0.025522330702720808,-1.0178481394095522,21.39243666531866,-0.15342405054507569,0.8797696313638337,0.9736916685870249,0.8051489420096942,-5.798031611477693,"CDGSH iron-sulfur domain-containing protein 3, mitochondrial OS=Mus musculus OX=10090 GN=Cisd3 PE=1 SV=1",0,10.792,9,1,13,1,115,13.1,9.83,NA,other cell component,other molecular function,NA,ENSMUSG00000078695,Cisd3,NA,NA
Q8BYI9,-0.025501253397720802,-1.0178332690881353,25.829227459429333,-0.1828243751725384,0.8569778573366567,0.9736916685870249,0.8051489420096942,-5.79328248492087,Tenascin-R OS=Mus musculus OX=10090 GN=Tnr PE=1 SV=2,0,399.425,27,27,298,27,1358,149.5,4.94,cell adhesion;cell organization and biogenesis;developmental processes;other biological processes,non-structural extracellular;extracellular matrix;other membranes;other cell component,signal transduction activity or receptor binding;other molecular function,21960,ENSMUSG00000015829,Tnr,ECM proteoglycans,Focal Adhesion-PI3K-Akt-mTOR-signaling pathway; Focal Adhesion
E9Q705,-0.025477354424932486,-1.0178164083050638,21.537737276683337,-0.17193671494252186,0.8654042661706702,0.9736916685870249,0.8051489420096942,-5.795137694566514,BolA-like protein 3 OS=Mus musculus OX=10090 GN=Bola3 PE=1 SV=1,0,30.038,33,4,26,4,95,10.8,8.31,NA,NA,NA,NA,ENSMUSG00000045160,Bola3,NA,NA
Q3URS9,-0.025337545372046577,-1.0177177782763833,23.95521305327155,-0.1449419593634352,0.8863662164086499,0.9736916685870249,0.8051489420096942,-5.79924784313181,Mitochondrial potassium channel OS=Mus musculus OX=10090 GN=Ccdc51 PE=1 SV=1,0,67.66,21,7,44,7,406,45.1,8.09,transport,other membranes;mitochondrion,transporter activity,66658,ENSMUSG00000025645,Ccdc51,NA,NA
Q6PAR5,-0.025271936306843656,-1.0176714968434204,21.489904244637877,-0.1532955425452776,0.8798695067481234,0.9736916685870249,0.8051489420096942,-5.798050552484391,GTPase-activating protein and VPS9 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gapvd1 PE=1 SV=2,0,18.813,6,6,24,6,1458,162.3,5.19,transport;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;other cytoplasmic organelle,enzyme regulator activity;other molecular function,66691,ENSMUSG00000026867,Gapvd1,RAB GEFs exchange GTP for GDP on RABs; Clathrin-mediated endocytosis,NA
Q99LX0,-0.025128134695673765,-1.017570064798828,24.893937120047255,-0.18216509712690934,0.8574876078437227,0.9736916685870249,0.8051489420096942,-5.793398049294341,Parkinson disease protein 7 homolog OS=Mus musculus OX=10090 GN=Park7 PE=1 SV=1,0,136.203,43,7,129,7,189,20,6.77,cell-cell signaling;cell organization and biogenesis;protein metabolism;DNA metabolism;other metabolic processes;stress response;transport;other biological processes,plasma membrane;other membranes;cytosol;mitochondrion;ER/Golgi;nucleus;other cell component,signal transduction activity or receptor binding;enzyme regulator activity;nucleic acid binding activity;other molecular function,57320,ENSMUSG00000028964,Park7,Aggrephagy; SUMOylation of transcription cofactors,mRNA processing; Parkinsons Disease Pathway
G3UW57,0.025123893760195415,1.0175670735619244,21.156298451656042,0.15221602301597284,0.8807085823741392,0.9736916685870249,0.8051489420096942,-5.7982090397495325,Rab11 family-interacting protein 2 OS=Mus musculus OX=10090 GN=Rab11fip2 PE=1 SV=1,0,55.721,27,7,33,7,370,41.7,9.35,NA,other membranes,other molecular function,74998,ENSMUSG00000040022,Rab11fip2,NA,NA
A0A498WGM0,-0.024953251449026936,-1.0174467226051418,24.81763320150538,-0.15502886498411797,0.878522557848471,0.9736916685870249,0.8051489420096942,-5.797793742352753,Synaptotagmin-7 OS=Mus musculus OX=10090 GN=Syt7 PE=1 SV=1,0,295.698,47,25,254,25,687,75.7,9.44,transport,other membranes,other molecular function,54525,ENSMUSG00000024743,Syt7,NA,NA
A0A0U1RPM0,0.02493486768288733,1.0174337577144992,18.818124859350206,0.22398137117671515,0.8252926515512566,0.9670938265205273,0.7996931640352388,-5.78524567988952,Amyloid-beta A4 precursor protein-binding family A member 2 OS=Mus musculus OX=10090 GN=Apba2 PE=1 SV=1,0,31.484,5,3,25,1,738,81.3,4.78,cell-cell signaling,ER/Golgi,other molecular function,11784,ENSMUSG00000030519,Apba2,NA,NA
D3YWT0,0.024748629598875027,1.017302425257909,18.377116258337722,0.16589217875184234,0.870089629828513,0.9736916685870249,0.8051489420096942,-5.79611867323506,Signal peptidase complex catalytic subunit SEC11 OS=Mus musculus OX=10090 GN=Sec11a PE=1 SV=1,0.007,2.166,5,1,1,1,170,19.6,9.48,protein metabolism;other metabolic processes,other membranes;ER/Golgi,other molecular function,NA,ENSMUSG00000025724,Sec11a,NA,NA
Q91ZP9,0.02471997961854555,1.0172822232025531,22.679597080414894,0.15993180540729574,0.8747146073473773,0.9736916685870249,0.8051489420096942,-5.7970517309205585,N-terminal EF-hand calcium-binding protein 2 OS=Mus musculus OX=10090 GN=Necab2 PE=1 SV=1,0,76.636,27,8,50,8,389,43.4,5.3,other biological processes,plasma membrane;other membranes;other cell component,signal transduction activity or receptor binding;other molecular function,117148,ENSMUSG00000031837,Necab2,NA,NA
P00405,0.024687849404465112,1.0172595675957068,28.84590682928808,0.20637198727014763,0.8388150998298337,0.9704120429252889,0.8024370084305905,-5.788882334558992,Cytochrome c oxidase subunit 2 OS=Mus musculus OX=10090 GN=Mtco2 PE=1 SV=1,0,222.683,55,6,207,6,227,26,4.73,other metabolic processes;stress response;transport;developmental processes;other biological processes,other membranes;mitochondrion,transporter activity;other molecular function,17709,ENSMUSG00000064354,Mtco2,Cytoprotection by HMOX1; TP53 Regulates Metabolic Genes; Respiratory electron transport,Selenium Micronutrient Network; Electron Transport Chain
Q9Z1J3,0.02459214003042476,1.017192084139913,25.09560936186366,0.19965661358274564,0.8439857965750853,0.9711836826725118,0.8030750799537767,-5.790191198157315,"Cysteine desulfurase, mitochondrial OS=Mus musculus OX=10090 GN=Nfs1 PE=1 SV=3",0,193.04,40,16,188,16,459,50.5,8.16,cell organization and biogenesis;protein metabolism;other metabolic processes,cytosol;mitochondrion;nucleus,other molecular function,18041,ENSMUSG00000027618,Nfs1,Mitochondrial iron-sulfur cluster biogenesis; Molybdenum cofactor biosynthesis,NA
Q9WV54,0.02453236040221185,1.017149936559797,24.25685047343594,0.22226209087399046,0.8266105057396185,0.9676112773569607,0.8001210458862782,-5.785613776757902,Acid ceramidase OS=Mus musculus OX=10090 GN=Asah1 PE=1 SV=1,0,128.613,37,13,147,13,394,44.6,8.46,other metabolic processes;developmental processes;other biological processes,non-structural extracellular;nucleus;other cytoplasmic organelle,signal transduction activity or receptor binding;other molecular function,11886,ENSMUSG00000031591,Asah1,Neutrophil degranulation; Glycosphingolipid metabolism,NA
Q61553,0.024436726344404747,1.0170825134737895,25.271015062533017,0.10638933503338008,0.9164493871557999,0.9845027154913605,0.8140886333492271,-5.803906113539667,Fascin OS=Mus musculus OX=10090 GN=Fscn1 PE=1 SV=4,0,127.643,37,15,121,15,493,54.5,6.89,cell organization and biogenesis;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;other cell component,cytoskeletal activity;other molecular function,14086,ENSMUSG00000029581,Fscn1,NA,NA
Q9QZB0,0.024341908043478355,1.0170156699177604,18.584815946105003,0.18070020752858407,0.8587380614152977,0.9736916685870249,0.8051489420096942,-5.7936057193886,Regulator of G-protein signaling 17 OS=Mus musculus OX=10090 GN=Rgs17 PE=1 SV=1,0,18.631,20,3,19,2,210,24.3,5.71,signal transduction;other biological processes,other membranes;nucleus;other cell component,enzyme regulator activity,56533,ENSMUSG00000019775,Rgs17,G alpha (i) signalling events; G alpha (q) signalling events; G alpha (z) signalling events,Myometrial Relaxation and Contraction Pathways; Calcium Regulation in the Cardiac Cell
P54823,-0.02432891296103179,-1.0170065091855314,20.79574304308828,-0.1698851756298917,0.866993930780804,0.9736916685870249,0.8051489420096942,-5.795474564261297,Probable ATP-dependent RNA helicase DDX6 OS=Mus musculus OX=10090 GN=Ddx6 PE=1 SV=1,0,26.016,6,2,24,2,483,54.2,8.66,cell organization and biogenesis;other biological processes,cytosol;cytoskeleton;mitochondrion;nucleus;other cell component,nucleic acid binding activity;other molecular function,13209,ENSMUSG00000032097,Ddx6,mRNA decay by 5' to 3' exoribonuclease,mRNA processing
Q9CXD6,0.024323785777383478,1.0170028948597518,18.70328612910032,0.1274081220424179,0.9002036962618671,0.9796422888149804,0.8100695300514841,-5.8014924615238055,Mitochondrial calcium uniporter regulator 1 OS=Mus musculus OX=10090 GN=Mcur1 PE=1 SV=1,0,22.867,10,3,6,3,340,37.8,10.2,transport;other biological processes,other membranes;mitochondrion,NA,76137,ENSMUSG00000021371,Mcur1,NA,NA
P13405,-0.02427135350993126,-1.016965934312094,21.41565288214794,-0.15603957371656904,0.8777373212108492,0.9736916685870249,0.8051489420096942,-5.797642666263391,Retinoblastoma-associated protein OS=Mus musculus OX=10090 GN=Rb1 PE=1 SV=2,0.027,1.554,2,1,12,1,921,105.3,7.93,cell cycle OR cell proliferation;cell organization and biogenesis;developmental processes;signal transduction;other biological processes,cytoskeleton;nucleus;other cell component,nucleic acid binding activity;other molecular function,19645,ENSMUSG00000022105,Rb1,Cyclin D associated events in G1; Condensation of Prophase Chromosomes; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Formation of Senescence-Associated Heterochromatin Foci (SAHF); Inhibition of replication initiation of damaged DNA by RB1/E2F1; Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes; Cyclin A:Cdk2-associated events at S phase entry,Spinal Cord Injury; IL-7 Signaling Pathway; Novel Jun-Dmp1 Pathway; IL-6 signaling Pathway; G1 to S cell cycle control; Adipogenesis genes; Id Signaling Pathway; FAS pathway and Stress induction of HSP regulation
A0A0U1RP53,0.024236206929764137,1.0169411595410243,18.355216097754653,0.15049515547524003,0.88204645720798,0.9736916685870249,0.8051489420096942,-5.798459375722033,Dedicator of cytokinesis protein 7 (Fragment) OS=Mus musculus OX=10090 GN=Dock7 PE=1 SV=1,0.001,4.941,10,1,4,1,102,11.8,6.67,signal transduction,NA,enzyme regulator activity,NA,ENSMUSG00000028556,Dock7,NA,NA
Q9JJL8,0.02400786536655275,1.0167802166168312,22.328904107493436,0.14704598047452438,0.8847290867690546,0.9736916685870249,0.8051489420096942,-5.7989525834567655,"Serine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Sars2 PE=1 SV=2",0,103.848,24,9,28,9,518,58.3,7.9,protein metabolism;RNA metabolism OR transcription;other metabolic processes,mitochondrion,nucleic acid binding activity;other molecular function,71984,ENSMUSG00000070699,Sars2,NA,Selenium metabolism/Selenoproteins
P17426,-0.023938979408193006,-1.0167316684444727,27.759557747014398,-0.1749966270597594,0.8630343492413433,0.9736916685870249,0.8051489420096942,-5.794627760377747,AP-2 complex subunit alpha-1 OS=Mus musculus OX=10090 GN=Ap2a1 PE=1 SV=1,0,537.469,41,35,569,27,977,107.6,7.03,transport;other biological processes,plasma membrane;other membranes;other cell component,signal transduction activity or receptor binding;other molecular function,11771,ENSMUSG00000060279,Ap2a1,"Cargo recognition for clathrin-mediated endocytosis; MHC class II antigen presentation; Recycling pathway of L1; LDL clearance; Trafficking of GluR2-containing AMPA receptors; Retrograde neurotrophin signalling; WNT5A-dependent internalization of FZD4; WNT5A-dependent internalization of FZD2, FZD5 and ROR2; VLDLR internalisation and degradation",EGFR1 Signaling Pathway
A0A0R4J083,0.023925406725531673,1.0167221032134408,25.837163664148584,0.16970888252203756,0.8671305613634486,0.9736916685870249,0.8051489420096942,-5.795503324177362,"Long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadl PE=1 SV=1",0,254.416,33,16,228,2,430,47.9,8.15,other metabolic processes,other membranes;mitochondrion,other molecular function,11363,ENSMUSG00000026003,Acadl,NA,Fatty Acid Beta Oxidation; PPAR signaling pathway; Mitochondrial LC-Fatty Acid Beta-Oxidation
Q6XLQ8,0.023870143258687193,1.016683157690992,17.96400915395471,0.19985475146537218,0.8442761474154342,0.9711836826725118,0.8030750799537767,-5.720456192233571,Calumenin OS=Mus musculus OX=10090 GN=Calu PE=1 SV=1,0,102.186,30,8,64,1,315,37.1,4.59,NA,non-structural extracellular;other membranes;cytosol;ER/Golgi;other cell component,other molecular function,12321,ENSMUSG00000029767,Calu,NA,NA
Q924M7,0.023860784453844985,1.016676562459063,20.832701529771498,0.09235443093959839,0.9274358649214431,0.9867427544022919,0.8159409291194213,-5.805247613692533,Mannose-6-phosphate isomerase OS=Mus musculus OX=10090 GN=Mpi PE=1 SV=1,0,42.362,14,4,34,4,423,46.5,5.95,protein metabolism;other metabolic processes,cytosol,other molecular function,110119,ENSMUSG00000032306,Mpi,Synthesis of GDP-mannose,NA
Q3ULD5,0.023788195023804803,1.0166254095032996,24.599910570961473,0.13714961323500438,0.892433933654205,0.9764014894434849,0.807389702063419,-5.8003043792167075,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Mus musculus OX=10090 GN=Mccc2 PE=1 SV=1",0,244.283,44,20,205,20,563,61.3,8,other metabolic processes,mitochondrion;other cell component,other molecular function,78038,ENSMUSG00000021646,Mccc2,Biotin transport and metabolism; Branched-chain amino acid catabolism,NA
P63030,0.0237228366863107,1.0165793544191113,25.429154100490976,0.20544835387808275,0.8395258361670839,0.9704120429252889,0.8024370084305905,-5.789064910809466,Mitochondrial pyruvate carrier 1 OS=Mus musculus OX=10090 GN=Mpc1 PE=1 SV=1,0,65.602,39,4,66,4,109,12.4,9.61,other metabolic processes;transport;other biological processes,other membranes;mitochondrion,NA,55951,ENSMUSG00000023861,Mpc1,NA,Glycolysis and Gluconeogenesis
O08539,0.02370638120700619,1.0165677593108922,26.789019150012773,0.15630151996015185,0.8775338320274307,0.9736916685870249,0.8051489420096942,-5.797603352024038,Myc box-dependent-interacting protein 1 OS=Mus musculus OX=10090 GN=Bin1 PE=1 SV=1,0,361.891,46,23,446,21,588,64.4,5.03,cell organization and biogenesis;transport;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component,enzyme regulator activity;cytoskeletal activity;other molecular function,30948,ENSMUSG00000024381,Bin1,Clathrin-mediated endocytosis,NA
A0A0N4SWB3,-0.023571630133112365,-1.0164728139508012,17.91471123927255,-0.1289869651797212,0.8990801891937634,0.9791518550651648,0.8096639887209695,-5.731601410583003,Selenocysteine-specific elongation factor OS=Mus musculus OX=10090 GN=Eefsec PE=1 SV=1,0,12.625,10,1,1,1,125,13.2,9.5,NA,NA,other molecular function,NA,ENSMUSG00000033216,Eefsec,NA,NA
Q8BGP6,-0.02351693406754407,-1.0164342777333693,19.16578574896596,-0.1470638424448163,0.8847151907229212,0.9736916685870249,0.8051489420096942,-5.798950058697914,Solute carrier family 25 member 40 OS=Mus musculus OX=10090 GN=Slc25a40 PE=1 SV=1,0,22.977,8,2,14,2,337,37.9,8.95,transport,other membranes;mitochondrion,NA,319653,ENSMUSG00000054099,Slc25a40,NA,NA
Q9CPQ8,-0.023406905631489394,-1.016356761414114,26.550889905792236,-0.15945793349708431,0.8750825120328176,0.9736916685870249,0.8051489420096942,-5.797124452169725,"ATP synthase subunit g, mitochondrial OS=Mus musculus OX=10090 GN=Atp5mg PE=1 SV=1",0,79.517,42,4,123,4,103,11.4,9.74,other metabolic processes;transport,other membranes;mitochondrion,transporter activity,27425,ENSMUSG00000038717,Atp5mg,Formation of ATP by chemiosmotic coupling; Cristae formation,Oxidative phosphorylation; Electron Transport Chain
